target_index,lead,time_index,truth,q05,q50,q95
16,5,500,21.0,18.081859588623047,20.836851119995117,24.954742431640625
17,1,496,16.799999237060547,12.713281631469727,17.330127716064453,20.80319595336914
17,2,497,17.899999618530273,14.972858428955078,19.21790313720703,22.793527603149414
17,3,498,18.399999618530273,13.569836616516113,17.942115783691406,21.723068237304688
17,4,499,17.100000381469727,11.898032188415527,16.951995849609375,20.49201202392578
17,5,500,15.899999618530273,10.718122482299805,14.798799514770508,19.073223114013672
18,1,496,17.399999618530273,14.534872055053711,18.21681785583496,21.458675384521484
18,2,497,19.0,16.417322158813477,20.903091430664062,24.420549392700195
18,3,498,19.100000381469727,17.6575927734375,22.631296157836914,25.813411712646484
18,4,499,17.399999618530273,16.065176010131836,20.63580322265625,23.87750816345215
18,5,500,16.899999618530273,13.887065887451172,18.329002380371094,21.010974884033203
19,1,496,18.600000381469727,13.20905590057373,18.05429458618164,21.762142181396484
19,2,497,19.399999618530273,15.838301658630371,21.020465850830078,23.89105224609375
19,3,498,18.399999618530273,16.22364044189453,21.501623153686523,23.88296127319336
19,4,499,18.299999237060547,14.636357307434082,20.00977325439453,23.369342803955078
19,5,500,18.0,12.841400146484375,18.16322135925293,21.338542938232422
20,1,496,19.600000381469727,12.96185302734375,17.39891815185547,22.081342697143555
20,2,497,22.200000762939453,14.55537223815918,18.11658477783203,22.74406623840332
20,3,498,23.799999237060547,15.906635284423828,19.668167114257812,23.59473419189453
20,4,499,19.0,14.409634590148926,17.881181716918945,21.736976623535156
20,5,500,13.300000190734863,11.851161003112793,15.839985847473145,19.278488159179688
21,1,496,22.200000762939453,19.436674118041992,23.577478408813477,26.38601303100586
21,2,497,26.299999237060547,21.50239372253418,26.25496482849121,29.10384750366211
21,3,498,28.399999618530273,21.1329402923584,24.745676040649414,28.883447647094727
21,4,499,25.600000381469727,20.021516799926758,23.322227478027344,27.19790267944336
21,5,500,22.299999237060547,18.683252334594727,22.387903213500977,25.20567512512207
22,1,496,19.100000381469727,18.03822898864746,20.699630737304688,24.82400894165039
22,2,497,23.5,19.628347396850586,23.007692337036133,27.261234283447266
22,3,498,24.0,20.475337982177734,23.463998794555664,27.619504928588867
22,4,499,21.299999237060547,16.97780990600586,20.08919906616211,23.677827835083008
22,5,500,15.399999618530273,13.057305335998535,15.784379005432129,19.614490509033203
23,1,496,16.0,16.222204208374023,19.474281311035156,23.78488540649414
23,2,497,23.0,18.170475006103516,21.774845123291016,25.52761459350586
23,3,498,25.100000381469727,18.588300704956055,22.583667755126953,25.79893684387207
23,4,499,19.899999618530273,17.11774444580078,20.5561580657959,23.94890785217285
23,5,500,15.199999809265137,13.06822681427002,16.340232849121094,19.42955207824707
24,1,496,20.100000381469727,17.84027099609375,21.72842788696289,24.925615310668945
24,2,497,26.299999237060547,18.939159393310547,23.265453338623047,26.278650283813477
24,3,498,28.200000762939453,19.256608963012695,23.001052856445312,25.785842895507812
24,4,499,25.5,17.85574722290039,21.775407791137695,24.679622650146484
24,5,500,18.200000762939453,17.07196807861328,21.02981185913086,23.730772018432617
25,1,496,21.899999618530273,20.276884078979492,23.74831771850586,27.864267349243164
25,2,497,25.5,21.998062133789062,25.346248626708984,29.699817657470703
25,3,498,26.899999618530273,22.718292236328125,25.882673263549805,30.018856048583984
25,4,499,25.200000762939453,20.536712646484375,23.619783401489258,27.241212844848633
25,5,500,19.899999618530273,19.78885269165039,22.751537322998047,26.85600471496582
26,1,496,22.600000381469727,21.43169403076172,24.46993064880371,27.720500946044922
26,2,497,23.799999237060547,23.222713470458984,26.265409469604492,28.728893280029297
26,3,498,25.0,24.041540145874023,27.30579376220703,30.34951400756836
26,4,499,26.100000381469727,22.124311447143555,25.034732818603516,27.789108276367188
26,5,500,19.100000381469727,18.776081085205078,22.279556274414062,25.030670166015625
27,1,496,22.100000381469727,19.936147689819336,24.28420639038086,27.8576602935791
27,2,497,25.5,20.961748123168945,25.600675582885742,27.95183563232422
27,3,498,27.100000381469727,19.985036849975586,24.34018898010254,26.497941970825195
27,4,499,25.899999618530273,18.67095375061035,23.055078506469727,25.604520797729492
27,5,500,20.200000762939453,18.554550170898438,23.026531219482422,25.058650970458984
28,1,496,22.200000762939453,21.11341667175293,25.379268646240234,29.54132652282715
28,2,497,25.600000381469727,21.870132446289062,25.689199447631836,30.080352783203125
28,3,498,26.799999237060547,22.201873779296875,25.656387329101562,29.380826950073242
28,4,499,25.899999618530273,21.187732696533203,24.3726863861084,27.63302993774414
28,5,500,22.799999237060547,19.42276382446289,23.254465103149414,26.356565475463867
29,1,496,22.700000762939453,21.139551162719727,24.905527114868164,27.976974487304688
29,2,497,24.799999237060547,22.200302124023438,25.734851837158203,29.349687576293945
29,3,498,26.5,22.29353904724121,25.419343948364258,29.018295288085938
29,4,499,25.100000381469727,21.30447006225586,24.48096466064453,26.899282455444336
29,5,500,21.100000381469727,19.518089294433594,23.122655868530273,25.804506301879883
30,1,496,21.799999237060547,22.24676513671875,24.30946159362793,27.601465225219727
30,2,497,21.100000381469727,22.465940475463867,24.734750747680664,27.722299575805664
30,3,498,23.5,22.895294189453125,24.624414443969727,27.509275436401367
30,4,499,22.299999237060547,22.299400329589844,24.677637100219727,27.264297485351562
30,5,500,22.200000762939453,22.718931198120117,24.930404663085938,27.461406707763672
31,1,496,21.5,22.281055450439453,25.52402114868164,28.034149169921875
31,2,497,23.299999237060547,23.80906105041504,26.807218551635742,29.9960994720459
31,3,498,23.899999618530273,24.261962890625,27.2429256439209,30.453777313232422
31,4,499,23.899999618530273,22.543598175048828,25.14042854309082,28.15188217163086
31,5,500,21.600000381469727,21.209415435791016,23.58609390258789,26.810789108276367
32,1,496,24.0,19.977901458740234,24.09395408630371,27.709806442260742
32,2,497,24.799999237060547,21.602195739746094,25.589862823486328,29.155546188354492
32,3,498,23.5,20.83390235900879,24.51011085510254,28.900279998779297
32,4,499,23.700000762939453,20.23202133178711,23.950050354003906,27.7684268951416
32,5,500,22.0,19.150442123413086,23.069454193115234,26.1800479888916
33,1,496,22.100000381469727,21.39234161376953,24.769996643066406,28.150115966796875
33,2,497,21.600000381469727,21.311111450195312,25.365896224975586,28.524194717407227
33,3,498,23.0,22.172990798950195,25.57456398010254,28.89727020263672
33,4,499,21.899999618530273,21.16071128845215,25.02619171142578,28.552785873413086
33,5,500,20.5,20.96799659729004,24.713520050048828,28.169315338134766
34,1,496,18.200000762939453,20.82894515991211,23.696237564086914,26.762128829956055
34,2,497,18.399999618530273,22.733530044555664,25.524206161499023,28.214996337890625
34,3,498,18.299999237060547,23.099092483520508,25.481853485107422,27.813411712646484
34,4,499,18.299999237060547,22.428796768188477,24.575395584106445,27.067615509033203
34,5,500,18.899999618530273,21.53169822692871,23.988306045532227,26.067792892456055
35,1,496,21.899999618530273,22.049022674560547,25.11850929260254,27.865684509277344
35,2,497,22.600000381469727,23.24085807800293,26.63484764099121,29.33504295349121
35,3,498,21.799999237060547,23.02527618408203,26.189987182617188,28.588895797729492
35,4,499,21.600000381469727,21.135501861572266,24.120168685913086,26.289249420166016
35,5,500,21.299999237060547,20.57823371887207,22.917701721191406,25.952302932739258
36,1,496,22.700000762939453,21.71868133544922,25.456653594970703,27.220726013183594
36,2,497,22.600000381469727,23.128093719482422,25.549789428710938,27.624338150024414
36,3,498,23.0,22.148921966552734,24.80492401123047,27.546358108520508
36,4,499,21.799999237060547,21.470502853393555,24.065515518188477,26.533559799194336
36,5,500,20.799999237060547,20.91445541381836,24.08843231201172,26.571868896484375
37,1,496,23.899999618530273,20.09749984741211,24.621353149414062,27.685396194458008
37,2,497,23.899999618530273,21.503328323364258,24.86481475830078,27.669227600097656
37,3,498,24.399999618530273,21.745269775390625,24.814910888671875,28.089834213256836
37,4,499,24.100000381469727,21.69695281982422,24.396177291870117,28.081436157226562
37,5,500,21.899999618530273,20.65534782409668,24.008983612060547,27.00700569152832
38,1,496,2.700000047683716,1.7406082153320312,6.098562240600586,10.32768440246582
38,2,497,7.199999809265137,3.251615524291992,8.160640716552734,13.03677749633789
38,3,498,11.5,5.570476531982422,10.630363464355469,14.971128463745117
38,4,499,13.699999809265137,6.866640090942383,12.174986839294434,16.42628288269043
38,5,500,10.899999618530273,5.787109375,10.799493789672852,15.034671783447266
39,1,496,5.400000095367432,2.307373046875,7.5503997802734375,10.593356132507324
39,2,497,9.300000190734863,4.19434928894043,9.564220428466797,13.326376914978027
39,3,498,11.199999809265137,3.8824024200439453,8.745466232299805,14.049827575683594
39,4,499,12.199999809265137,3.977724075317383,9.096685409545898,14.206568717956543
39,5,500,7.900000095367432,2.1244163513183594,8.619165420532227,11.557790756225586
40,1,496,22.0,20.51362419128418,24.288938522338867,28.318403244018555
40,2,497,23.899999618530273,22.760360717773438,26.580280303955078,30.037527084350586
40,3,498,26.299999237060547,22.67599105834961,26.511823654174805,30.49410057067871
40,4,499,25.899999618530273,21.220827102661133,25.292491912841797,28.599750518798828
40,5,500,23.399999618530273,19.073583602905273,23.1721134185791,26.680686950683594
41,1,496,20.200000762939453,20.60114288330078,24.576385498046875,29.305519104003906
41,2,497,24.5,22.731904983520508,26.813621520996094,30.94162940979004
41,3,498,24.100000381469727,23.020660400390625,26.70442008972168,31.51228904724121
41,4,499,22.5,21.898643493652344,24.33274269104004,29.937959671020508
41,5,500,20.399999618530273,20.645692825317383,23.592599868774414,28.435876846313477
42,1,496,22.5,22.301076889038086,25.373525619506836,30.834121704101562
42,2,497,28.899999618530273,25.072729110717773,28.51936912536621,33.82696533203125
42,3,498,28.600000381469727,25.969707489013672,29.224016189575195,33.943233489990234
42,4,499,24.899999618530273,23.689470291137695,26.76845359802246,31.08945655822754
42,5,500,23.600000381469727,21.341842651367188,24.533485412597656,29.147560119628906
43,1,496,16.799999237060547,15.004037857055664,18.62018585205078,22.566774368286133
43,2,497,18.799999237060547,14.770665168762207,18.982295989990234,23.569494247436523
43,3,498,19.700000762939453,14.07909107208252,18.3431396484375,22.233552932739258
43,4,499,20.299999237060547,12.334650039672852,17.070510864257812,20.418270111083984
43,5,500,17.799999237060547,12.381769180297852,16.500802993774414,20.519817352294922
44,1,496,19.200000762939453,15.40759563446045,18.861454010009766,23.001501083374023
44,2,497,19.899999618530273,17.523117065429688,20.578495025634766,24.9310359954834
44,3,498,20.200000762939453,18.147903442382812,21.128482818603516,25.55183982849121
44,4,499,19.5,17.687381744384766,21.166173934936523,24.598114013671875
44,5,500,19.0,17.946048736572266,21.091623306274414,24.453458786010742
45,1,496,21.0,21.94679069519043,25.01177978515625,29.633586883544922
45,2,497,22.399999618530273,22.86138153076172,26.457195281982422,29.846200942993164
45,3,498,21.399999618530273,21.877769470214844,25.66538429260254,29.032442092895508
45,4,499,20.399999618530273,19.959436416625977,22.170745849609375,26.52669906616211
45,5,500,19.799999237060547,19.038578033447266,21.30645751953125,25.664493560791016
46,1,496,21.5,20.17083168029785,24.39379119873047,28.663698196411133
46,2,497,22.399999618530273,21.74334716796875,25.21079444885254,30.048917770385742
46,3,498,22.100000381469727,20.44106674194336,24.398778915405273,29.011749267578125
46,4,499,20.700000762939453,20.420969009399414,23.83420181274414,28.37188720703125
46,5,500,20.600000381469727,20.24984359741211,24.072969436645508,28.6981143951416
47,1,496,21.5,23.291364669799805,26.174116134643555,28.96145248413086
47,2,497,23.100000381469727,23.052968978881836,26.33309555053711,29.18702507019043
47,3,498,23.600000381469727,22.438709259033203,25.124773025512695,28.13035774230957
47,4,499,22.100000381469727,20.758222579956055,22.73817253112793,25.60323715209961
47,5,500,21.100000381469727,20.142732620239258,22.262819290161133,25.161361694335938
48,1,496,22.299999237060547,21.346630096435547,24.16887855529785,25.938447952270508
48,2,497,23.100000381469727,21.95124053955078,24.067768096923828,26.123950958251953
48,3,498,23.5,21.125150680541992,23.68121910095215,25.345909118652344
48,4,499,22.200000762939453,20.4996337890625,22.98366355895996,24.709135055541992
48,5,500,21.200000762939453,20.194747924804688,22.707294464111328,24.356395721435547
49,1,496,20.5,20.43940544128418,23.52720069885254,28.989503860473633
49,2,497,20.899999618530273,21.91796875,24.46940040588379,29.79022789001465
49,3,498,21.0,20.451900482177734,23.804584503173828,28.324872970581055
49,4,499,20.600000381469727,19.884258270263672,22.816186904907227,26.7362060546875
49,5,500,19.899999618530273,19.003868103027344,22.174434661865234,26.375782012939453
50,1,496,21.5,20.037782669067383,23.88225555419922,26.674304962158203
50,2,497,24.299999237060547,21.169225692749023,25.49498176574707,28.312925338745117
50,3,498,26.100000381469727,20.501178741455078,24.31074333190918,27.112390518188477
50,4,499,25.0,18.830690383911133,22.517751693725586,25.716928482055664
50,5,500,22.399999618530273,19.023941040039062,22.68830680847168,26.22732925415039
51,1,496,22.700000762939453,20.747238159179688,24.01665687561035,28.823923110961914
51,2,497,25.200000762939453,21.614070892333984,24.31169319152832,29.3255672454834
51,3,498,27.600000381469727,21.650991439819336,24.708799362182617,30.160226821899414
51,4,499,26.299999237060547,20.809337615966797,23.609355926513672,29.838178634643555
51,5,500,24.799999237060547,19.07738494873047,22.711637496948242,26.6810245513916
52,1,496,22.799999237060547,20.86644744873047,24.478090286254883,27.60147476196289
52,2,497,25.299999237060547,22.82049560546875,25.810626983642578,29.31787872314453
52,3,498,24.700000762939453,23.240041732788086,27.00815773010254,30.458343505859375
52,4,499,25.799999237060547,22.8866024017334,26.579980850219727,30.35930824279785
52,5,500,23.299999237060547,21.906532287597656,25.90041160583496,29.0389347076416
53,1,496,23.0,20.2218017578125,23.642297744750977,26.81513786315918
53,2,497,26.799999237060547,20.755029678344727,24.455060958862305,27.658023834228516
53,3,498,27.700000762939453,21.009052276611328,25.0211124420166,28.1400203704834
53,4,499,26.799999237060547,21.79930877685547,25.550426483154297,29.69223976135254
53,5,500,24.899999618530273,21.37415313720703,24.568269729614258,28.82745933532715
54,1,496,31.799999237060547,28.801265716552734,32.731563568115234,36.940345764160156
54,2,497,35.20000076293945,29.87108612060547,32.537662506103516,36.695411682128906
54,3,498,35.900001525878906,28.225116729736328,31.164487838745117,35.039241790771484
54,4,499,34.599998474121094,25.613910675048828,28.601730346679688,31.942575454711914
54,5,500,28.5,24.02243995666504,27.315237045288086,30.518800735473633
55,1,496,25.100000381469727,20.587039947509766,24.405912399291992,28.210248947143555
55,2,497,26.899999618530273,20.428749084472656,25.213632583618164,29.80496597290039
55,3,498,29.299999237060547,21.616832733154297,24.8795166015625,30.570804595947266
55,4,499,28.600000381469727,21.712749481201172,24.77613067626953,30.18009376525879
55,5,500,25.399999618530273,20.00460433959961,24.19660758972168,28.01537322998047
56,1,496,25.399999618530273,19.98151397705078,23.3154239654541,28.052087783813477
56,2,497,30.399999618530273,23.161916732788086,26.833253860473633,31.8195743560791
56,3,498,30.200000762939453,26.240840911865234,29.781919479370117,33.7236328125
56,4,499,29.100000381469727,26.491455078125,29.614837646484375,33.47194290161133
56,5,500,25.600000381469727,24.428037643432617,27.511737823486328,31.147109985351562
57,1,496,25.5,15.694003105163574,24.4617919921875,28.99197769165039
57,2,497,32.099998474121094,19.124242782592773,27.099767684936523,32.64390182495117
57,3,498,31.899999618530273,20.267314910888672,28.192264556884766,33.35265350341797
57,4,499,31.799999237060547,19.26834487915039,27.12649154663086,32.4255256652832
57,5,500,26.899999618530273,16.82857894897461,25.31971549987793,30.486339569091797
58,1,496,24.399999618530273,16.204364776611328,25.543123245239258,30.866666793823242
58,2,497,26.600000381469727,20.581127166748047,30.07626724243164,35.17822265625
58,3,498,25.5,22.964038848876953,32.43302917480469,36.97216033935547
58,4,499,25.700000762939453,20.419097900390625,30.1971435546875,34.87939453125
58,5,500,22.0,18.210201263427734,27.45137596130371,31.86263656616211
59,1,496,30.200000762939453,18.24401092529297,28.382518768310547,33.31584167480469
59,2,497,34.29999923706055,22.46832275390625,32.590476989746094,38.04385757446289
59,3,498,34.79999923706055,22.778844833374023,32.89014434814453,38.136802673339844
59,4,499,31.700000762939453,20.566848754882812,30.708282470703125,36.179161071777344
59,5,500,28.799999237060547,18.11031150817871,28.250919342041016,33.225372314453125
60,1,496,31.100000381469727,20.212154388427734,29.603334426879883,34.72346878051758
60,2,497,34.599998474121094,23.728422164916992,33.09089279174805,38.26568603515625
60,3,498,37.099998474121094,25.250865936279297,34.60871124267578,39.83586502075195
60,4,499,35.599998474121094,23.650728225708008,32.92702102661133,37.75776672363281
60,5,500,31.299999237060547,22.470836639404297,31.760639190673828,36.26810836791992
61,1,496,31.200000762939453,22.760982513427734,31.361263275146484,35.36619567871094
61,2,497,34.5,25.11897850036621,34.4125862121582,37.731971740722656
61,3,498,35.79999923706055,25.709430694580078,34.968238830566406,38.44336700439453
61,4,499,34.400001525878906,24.09114646911621,32.1010627746582,36.04628372192383
61,5,500,30.399999618530273,22.46004295349121,30.551925659179688,34.022029876708984
62,1,496,29.899999618530273,21.431638717651367,30.787033081054688,35.555843353271484
62,2,497,34.0,23.529191970825195,32.57222366333008,37.058998107910156
62,3,498,35.20000076293945,22.05242156982422,31.414487838745117,36.33662414550781
62,4,499,26.200000762939453,20.505661010742188,29.53075408935547,34.353538513183594
62,5,500,26.299999237060547,20.19198989868164,29.329837799072266,33.413970947265625
63,1,496,22.100000381469727,20.240497589111328,24.1228084564209,26.958223342895508
63,2,497,24.700000762939453,24.291465759277344,27.38286590576172,30.49604606628418
63,3,498,27.700000762939453,23.836206436157227,27.808652877807617,31.73622703552246
63,4,499,27.100000381469727,21.736358642578125,25.303834915161133,29.899778366088867
63,5,500,23.700000762939453,19.847393035888672,23.316265106201172,27.07135581970215
64,1,496,28.700000762939453,23.303585052490234,26.96722412109375,31.011144638061523
64,2,497,32.79999923706055,27.193370819091797,31.19988250732422,35.37238693237305
64,3,498,34.79999923706055,29.6459903717041,33.623573303222656,37.633811950683594
64,4,499,34.70000076293945,27.698780059814453,32.09133529663086,35.881629943847656
64,5,500,30.5,25.064971923828125,29.68174171447754,33.1543083190918
65,1,496,28.200000762939453,25.299741744995117,30.30840301513672,34.60335922241211
65,2,497,33.400001525878906,29.769115447998047,34.29313278198242,38.749568939208984
65,3,498,32.099998474121094,31.37880516052246,35.279327392578125,39.292320251464844
65,4,499,31.5,27.924007415771484,31.85047149658203,35.49342346191406
65,5,500,28.100000381469727,24.121349334716797,28.523906707763672,31.6975154876709
66,1,496,26.899999618530273,23.483577728271484,26.1932373046875,27.434785842895508
66,2,497,27.200000762939453,23.787649154663086,27.31793975830078,28.307092666625977
66,3,498,26.399999618530273,24.236652374267578,26.754024505615234,27.780569076538086
66,4,499,24.100000381469727,22.812326431274414,25.134780883789062,26.47284698486328
66,5,500,22.600000381469727,22.83937644958496,25.070653915405273,26.475038528442383
67,1,496,28.899999618530273,24.08031463623047,26.776897430419922,30.001319885253906
67,2,497,32.29999923706055,24.751882553100586,27.172388076782227,30.00363540649414
67,3,498,31.299999237060547,24.7178897857666,27.058351516723633,29.55554962158203
67,4,499,26.399999618530273,23.658720016479492,25.7263126373291,28.368375778198242
67,5,500,24.700000762939453,22.671682357788086,24.976150512695312,27.999919891357422
68,1,496,29.5,23.818986892700195,26.161659240722656,28.714635848999023
68,2,497,31.799999237060547,23.815763473510742,25.9761962890625,28.990222930908203
68,3,498,31.600000381469727,24.432767868041992,26.44940185546875,29.39602279663086
68,4,499,26.399999618530273,23.419084548950195,25.198463439941406,27.998619079589844
68,5,500,24.299999237060547,22.830219268798828,24.750871658325195,27.732173919677734
69,1,496,30.5,24.944252014160156,27.41364097595215,30.619937896728516
69,2,497,33.599998474121094,25.286775588989258,27.647924423217773,30.184829711914062
69,3,498,35.099998474121094,24.118356704711914,26.359365463256836,29.393144607543945
69,4,499,33.20000076293945,23.674728393554688,25.491195678710938,28.439783096313477
69,5,500,29.0,22.263444900512695,24.639944076538086,27.231374740600586
70,1,496,31.0,25.68124008178711,27.736122131347656,30.91155433654785
70,2,497,33.900001525878906,25.93313217163086,27.78289031982422,30.025428771972656
70,3,498,34.599998474121094,26.04103660583496,28.081958770751953,30.82839012145996
70,4,499,33.20000076293945,24.55738067626953,26.59682846069336,29.68155860900879
70,5,500,28.899999618530273,24.0328426361084,26.01538848876953,29.284252166748047
71,1,496,31.200000762939453,26.36256980895996,29.094877243041992,32.199893951416016
71,2,497,33.900001525878906,26.897544860839844,29.52040672302246,32.483585357666016
71,3,498,35.099998474121094,25.694297790527344,27.910316467285156,30.874977111816406
71,4,499,33.400001525878906,23.959901809692383,26.201446533203125,28.872821807861328
71,5,500,29.600000381469727,23.16286277770996,25.389841079711914,28.108976364135742
72,1,496,30.600000381469727,27.31159210205078,29.457473754882812,32.18801498413086
72,2,497,34.5,28.21415901184082,30.674762725830078,32.58990478515625
72,3,498,34.5,27.368181228637695,29.34844398498535,31.625749588012695
72,4,499,30.5,25.35300636291504,27.467864990234375,29.897911071777344
72,5,500,27.600000381469727,24.896881103515625,26.830812454223633,29.13481903076172
73,1,496,31.100000381469727,27.43912696838379,29.901447296142578,33.366127014160156
73,2,497,34.599998474121094,29.86866569519043,32.389312744140625,35.89225769042969
73,3,498,36.0,29.60261344909668,32.15591812133789,35.407772064208984
73,4,499,34.29999923706055,27.99419593811035,30.58036994934082,33.721107482910156
73,5,500,30.0,25.297861099243164,27.54631233215332,30.108165740966797
74,1,496,29.700000762939453,25.816707611083984,29.024093627929688,31.79727554321289
74,2,497,32.70000076293945,27.932781219482422,30.75895881652832,33.08266067504883
74,3,498,34.0,28.11298179626465,30.99684715270996,33.26918411254883
74,4,499,30.399999618530273,26.903289794921875,30.019681930541992,31.683185577392578
