scenario,target,space_split,n_train_space,n_unobs_space,n_target_space,model,alpha_obs,lambda_unobs,row_type,seed,RMSE,MSE,MAE,R2
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,1.5,mean_std,mean +/- std,4.668518 +/- 0.357718,21.923026 +/- 3.434995,3.557229 +/- 0.186241,0.476594 +/- 0.040850
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,41,4.843167,23.456270,3.689245,0.469691
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,42,4.353345,18.951616,3.387730,0.508014
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,43,5.334663,28.458634,3.914386,0.389657
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,44,4.626963,21.408788,3.498564,0.477930
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,45,4.345433,18.882789,3.417455,0.501708
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,0.5,2.0,mean_std,mean +/- std,4.700714 +/- 0.367291,22.231619 +/- 3.547552,3.581476 +/- 0.196854,0.469400 +/- 0.042348
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,41,4.808639,23.123010,3.680954,0.477225
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,42,4.377340,19.161107,3.415734,0.502576
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,43,5.309466,28.190432,3.910982,0.395410
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,44,4.631582,21.451555,3.505810,0.476887
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,45,4.331783,18.764342,3.422615,0.504833
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,0.5,mean_std,mean +/- std,4.691762 +/- 0.354200,22.138089 +/- 3.415167,3.587219 +/- 0.188009,0.471386 +/- 0.039820
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,41,4.795732,22.999042,3.664086,0.480028
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,42,4.367487,19.074944,3.404090,0.504813
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,43,5.302969,28.121481,3.901690,0.396888
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,44,4.625979,21.399680,3.500346,0.478152
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,45,4.323086,18.689073,3.413947,0.506820
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.0,mean_std,mean +/- std,4.683051 +/- 0.354798,22.056844 +/- 3.415642,3.576831 +/- 0.187279,0.473340 +/- 0.040060
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,41,4.786585,22.911392,3.651463,0.482010
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,42,4.361495,19.022636,3.397601,0.506171
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,43,5.298660,28.075803,3.893911,0.397868
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,44,4.621824,21.361259,3.496130,0.479089
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,45,4.316217,18.629733,3.406444,0.508386
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,1.5,mean_std,mean +/- std,4.676956 +/- 0.355309,22.000164 +/- 3.416940,3.569110 +/- 0.186268,0.474705 +/- 0.040252
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,41,4.780451,22.852714,3.642741,0.483336
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,42,4.357023,18.983652,3.392215,0.507183
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,43,5.296045,28.048089,3.888236,0.398462
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,44,4.618776,21.333088,3.493050,0.479776
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,45,4.310716,18.582277,3.399947,0.509638
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.0,2.0,mean_std,mean +/- std,4.672602 +/- 0.356023,21.959964 +/- 3.421183,3.563238 +/- 0.185895,0.475679 +/- 0.040456
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,41,4.814058,23.175150,3.687614,0.476047
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,42,4.381719,19.199463,3.420654,0.501580
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,43,5.312206,28.219535,3.915108,0.394785
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,44,4.633914,21.473160,3.508004,0.476360
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,45,4.335273,18.794596,3.425879,0.504035
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,0.5,mean_std,mean +/- std,4.695434 +/- 0.353948,22.172381 +/- 3.414973,3.591452 +/- 0.188441,0.470561 +/- 0.039720
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,41,4.803837,23.076853,3.674849,0.478269
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,42,4.373575,19.128156,3.411386,0.503431
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,43,5.307098,28.165288,3.907267,0.395949
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,44,4.629511,21.432371,3.503807,0.477355
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,45,4.328626,18.736999,3.419558,0.505555
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.0,mean_std,mean +/- std,4.688529 +/- 0.354439,22.107933 +/- 3.415524,3.583373 +/- 0.187628,0.472112 +/- 0.039914
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,41,4.795731,22.999035,3.664086,0.480028
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,42,4.367486,19.074936,3.404089,0.504813
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,43,5.302968,28.121474,3.901689,0.396888
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,44,4.625978,21.399672,3.500345,0.478152
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,seed,45,4.323085,18.689065,3.413946,0.506820
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,1.5,mean_std,mean +/- std,4.683050 +/- 0.354798,22.056836 +/- 3.415642,3.576831 +/- 0.187279,0.473340 +/- 0.040060
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,41,4.789273,22.937139,3.655226,0.481428
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,42,4.362892,19.034826,3.398509,0.505854
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,43,5.299896,28.088895,3.896275,0.397587
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,44,4.623075,21.372825,3.497416,0.478807
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,seed,45,4.318341,18.648073,3.408833,0.507902
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,1.5,2.0,mean_std,mean +/- std,4.678696 +/- 0.355189,22.016351 +/- 3.416798,3.571252 +/- 0.186742,0.474315 +/- 0.040201
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,41,4.817037,23.203849,3.691163,0.475398
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,42,4.384184,19.221066,3.423354,0.501019
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,43,5.313747,28.235910,3.917358,0.394434
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,44,4.635203,21.485111,3.509201,0.476068
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,seed,45,4.337174,18.811083,3.427607,0.503600
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,0.5,mean_std,mean +/- std,4.697469 +/- 0.353817,22.191403 +/- 3.414950,3.593737 +/- 0.188678,0.470104 +/- 0.039667
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,41,4.808638,23.122997,3.680953,0.477226
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,42,4.377339,19.161095,3.415734,0.502576
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,43,5.309465,28.190420,3.910981,0.395410
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,44,4.631581,21.451541,3.505809,0.476887
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,seed,45,4.331781,18.764330,3.422614,0.504834
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.0,mean_std,mean +/- std,4.691761 +/- 0.354200,22.138077 +/- 3.415168,3.587218 +/- 0.188009,0.471386 +/- 0.039820
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,41,4.801635,23.055695,3.671961,0.478747
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,42,4.371887,19.113399,3.409395,0.503814
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,43,5.306031,28.153970,3.905537,0.396192
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,44,4.628559,21.423555,3.502882,0.477569
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,seed,45,4.327151,18.724238,3.418100,0.505892
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,1.5,mean_std,mean +/- std,4.687053 +/- 0.354554,22.094171 +/- 3.415754,3.581575 +/- 0.187448,0.472443 +/- 0.039958
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,41,4.795730,22.999031,3.664085,0.480028
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,42,4.367486,19.074933,3.404089,0.504813
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,43,5.302968,28.121471,3.901689,0.396889
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,44,4.625978,21.399668,3.500345,0.478152
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,seed,45,4.323085,18.689062,3.413946,0.506820
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,DLINEAR + differentiable_FRK,2.0,2.0,mean_std,mean +/- std,4.683049 +/- 0.354798,22.056833 +/- 3.415642,3.576831 +/- 0.187279,0.473340 +/- 0.040060
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,seed,41,4.584719,21.019651,3.588671,0.246284
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,seed,42,4.576830,20.947369,3.574204,0.154588
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,seed,43,5.023541,25.235968,3.957166,-0.057220
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,seed,44,5.271959,27.793552,3.993041,0.023257
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,seed,45,4.337661,18.815306,3.436536,0.255772
space_extrap_fixed850,Target_Space100,100/400/100,100,400,100,STDK,,,mean_std,mean +/- std,4.758942 +/- 0.338879,22.762369 +/- 3.266255,3.709924 +/- 0.223225,0.124536 +/- 0.123484
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,41,4.748297,22.546328,3.677100,0.490612
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,42,4.470190,19.982596,3.438339,0.485695
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,43,4.921924,24.225335,3.693970,0.437508
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,44,4.522321,20.451386,3.457072,0.500281
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,seed,45,5.053924,25.542152,3.847898,0.456863
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,0.5,mean_std,mean +/- std,4.743331 +/- 0.224428,22.549560 +/- 2.133330,3.622876 +/- 0.155032,0.474192 +/- 0.023361
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,41,4.737638,22.445212,3.662000,0.492896
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,42,4.457532,19.869591,3.424831,0.488604
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,43,4.906751,24.076203,3.675657,0.440970
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,44,4.509845,20.338701,3.442956,0.503034
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,seed,45,5.046321,25.465351,3.837633,0.458496
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.0,mean_std,mean +/- std,4.731617 +/- 0.225412,22.439012 +/- 2.137868,3.608616 +/- 0.155572,0.476800 +/- 0.023261
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,41,4.802205,23.061168,3.710350,0.478980
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,42,4.499837,20.248531,3.449621,0.478851
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,43,4.951657,24.518911,3.702792,0.430691
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,44,4.552511,20.725356,3.466313,0.493586
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,seed,45,5.041403,25.415747,3.829911,0.459551
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,1.5,mean_std,mean +/- std,4.769523 +/- 0.213534,22.793943 +/- 2.033665,3.631797 +/- 0.149019,0.468332 +/- 0.021706
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,41,4.804931,23.087360,3.712097,0.478388
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,42,4.499234,20.243105,3.448932,0.478990
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,43,4.954056,24.542675,3.703980,0.430139
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,44,4.552226,20.722760,3.465928,0.493650
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,seed,45,5.091473,25.923095,3.863115,0.448763
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,0.5,2.0,mean_std,mean +/- std,4.780384 +/- 0.227439,22.903799 +/- 2.175867,3.638810 +/- 0.158665,0.465986 +/- 0.023108
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,41,4.759063,22.648680,3.690983,0.488299
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,42,4.481780,20.086352,3.451370,0.483025
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,43,4.932320,24.327777,3.705509,0.435129
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,44,4.530206,20.522765,3.465159,0.498537
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,seed,45,5.059152,25.595016,3.853915,0.455739
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,0.5,mean_std,mean +/- std,4.752504 +/- 0.223212,22.636118 +/- 2.125301,3.633387 +/- 0.154001,0.472146 +/- 0.023303
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,41,4.748292,22.546278,3.677097,0.490613
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,42,4.470186,19.982559,3.438337,0.485696
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,43,4.921919,24.225290,3.693968,0.437509
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,44,4.522316,20.451338,3.457069,0.500282
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,seed,45,5.053920,25.542105,3.847895,0.456864
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.0,mean_std,mean +/- std,4.743326 +/- 0.224428,22.549514 +/- 2.133328,3.622873 +/- 0.155031,0.474193 +/- 0.023361
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,41,4.741559,22.482377,3.667793,0.492057
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,42,4.463337,19.921378,3.431264,0.487271
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,43,4.913239,24.139917,3.683386,0.439491
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,44,4.515580,20.390462,3.449584,0.501769
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,seed,45,5.049733,25.499802,3.842481,0.457764
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,1.5,mean_std,mean +/- std,4.736689 +/- 0.224856,22.486787 +/- 2.134808,3.614902 +/- 0.155134,0.475670 +/- 0.023297
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,41,4.737634,22.445172,3.661997,0.492897
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,42,4.457528,19.869560,3.424829,0.488604
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,43,4.906747,24.076165,3.675654,0.440971
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,44,4.509841,20.338662,3.442953,0.503035
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,seed,45,5.046317,25.465313,3.837631,0.458497
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.0,2.0,mean_std,mean +/- std,4.731613 +/- 0.225412,22.438974 +/- 2.137866,3.608613 +/- 0.155572,0.476801 +/- 0.023261
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,41,4.763969,22.695399,3.696891,0.487244
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,42,4.486836,20.131700,3.456895,0.481858
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,43,4.936997,24.373938,3.710913,0.434057
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,44,4.533155,20.549496,3.467977,0.497883
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,seed,45,5.061217,25.615914,3.856058,0.455295
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,0.5,mean_std,mean +/- std,4.756435 +/- 0.222750,22.673289 +/- 2.122353,3.637747 +/- 0.153649,0.471267 +/- 0.023305
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,41,4.754897,22.609042,3.685775,0.489195
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,42,4.477397,20.047086,3.446474,0.484035
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,43,4.928157,24.286731,3.700586,0.436082
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,44,4.527429,20.497612,3.462404,0.499151
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,seed,45,5.057263,25.575911,3.851841,0.456145
space_extrap_fixed850,Target_Space100,200/300/100,200,300,100,DLINEAR + differentiable_FRK,1.5,1.0,mean_std,mean +/- std,4.749029 +/- 0.223616,22.603277 +/- 2.127841,3.629416 +/- 0.154321,0.472922 +/- 0.023302
