seed,target_index,lead,truth,model,q05,q50,q95
44,2,3,-0.15030840039253235,STDK_plus_QConvLSTM,-1.0077364444732666,-0.21300959587097168,0.7984050512313843
44,2,4,-0.40319740772247314,STDK,-0.9284628033638,-0.4082499146461487,0.23349660634994507
44,2,4,-0.40319740772247314,STDK_plus_QLSTM,-1.1439566612243652,-0.395195871591568,0.4808785617351532
44,2,4,-0.40319740772247314,STDK_plus_QConvLSTM,-1.0272343158721924,-0.2872643768787384,0.7722746133804321
44,2,5,-0.46498432755470276,STDK,-0.9797989130020142,-0.45342516899108887,0.19409435987472534
44,2,5,-0.46498432755470276,STDK_plus_QLSTM,-1.1573964357376099,-0.4081738293170929,0.4733051359653473
44,2,5,-0.46498432755470276,STDK_plus_QConvLSTM,-1.0773394107818604,-0.3217816948890686,0.7552855610847473
44,3,1,0.23013873398303986,STDK,-0.5101669430732727,0.08296513557434082,0.5691267251968384
44,3,1,0.23013873398303986,STDK_plus_QLSTM,-0.8066734671592712,0.059183668345212936,0.7540146708488464
44,3,1,0.23013873398303986,STDK_plus_QConvLSTM,-0.9286776185035706,-0.1112094447016716,0.6950397491455078
44,3,2,0.21062083542346954,STDK,-0.5086069703102112,0.07946719229221344,0.5723110437393188
44,3,2,0.21062083542346954,STDK_plus_QLSTM,-0.7778539657592773,0.09028168022632599,0.7866802215576172
44,3,2,0.21062083542346954,STDK_plus_QConvLSTM,-0.9445052742958069,-0.16854210197925568,0.5907807350158691
44,3,3,1.0631916522979736,STDK,-0.4891988933086395,0.09735777974128723,0.5981829166412354
44,3,3,1.0631916522979736,STDK_plus_QLSTM,-0.7444165349006653,0.12411274015903473,0.8244574069976807
44,3,3,1.0631916522979736,STDK_plus_QConvLSTM,-1.0955263376235962,-0.23072583973407745,0.5240190029144287
44,3,4,0.23617559671401978,STDK,-0.513623833656311,0.07507897913455963,0.5846375226974487
44,3,4,0.23617559671401978,STDK_plus_QLSTM,-0.7058520317077637,0.1605023294687271,0.8694770336151123
44,3,4,0.23617559671401978,STDK_plus_QConvLSTM,-1.1308420896530151,-0.27868321537971497,0.5381377935409546
44,3,5,0.8970106840133667,STDK,-0.568220853805542,0.027470920234918594,0.5456786751747131
44,3,5,0.8970106840133667,STDK_plus_QLSTM,-0.6643875241279602,0.19989974796772003,0.9219020009040833
44,3,5,0.8970106840133667,STDK_plus_QConvLSTM,-1.25232994556427,-0.46088099479675293,0.4561953544616699
44,4,1,0.2253907322883606,STDK,-0.18030744791030884,0.30626600980758667,0.9134616255760193
44,4,1,0.2253907322883606,STDK_plus_QLSTM,-0.4303753077983856,0.2892375886440277,1.0706216096878052
44,4,1,0.2253907322883606,STDK_plus_QConvLSTM,-0.47153082489967346,0.4225092828273773,1.1930437088012695
44,4,2,0.3261488676071167,STDK,-0.17450398206710815,0.3062792718410492,0.9203063249588013
44,4,2,0.3261488676071167,STDK_plus_QLSTM,-0.4600401222705841,0.25953152775764465,1.0340452194213867
44,4,2,0.3261488676071167,STDK_plus_QConvLSTM,-0.38597428798675537,0.5116103291511536,1.3129017353057861
44,4,3,0.2398546040058136,STDK,-0.1646011769771576,0.31379076838493347,0.9380508661270142
44,4,3,0.2398546040058136,STDK_plus_QLSTM,-0.4968271255493164,0.22308564186096191,0.9927780032157898
44,4,3,0.2398546040058136,STDK_plus_QConvLSTM,-0.3414974510669708,0.4918806254863739,1.280845046043396
44,4,4,0.03422759473323822,STDK,-0.15671312808990479,0.32296985387802124,0.9596369862556458
44,4,4,0.03422759473323822,STDK_plus_QLSTM,-0.5398832559585571,0.18191933631896973,0.948062539100647
44,4,4,0.03422759473323822,STDK_plus_QConvLSTM,-0.3619594871997833,0.48077359795570374,1.3117873668670654
44,4,5,0.3639217019081116,STDK,-0.14750978350639343,0.3369631767272949,0.9870682954788208
44,4,5,0.3639217019081116,STDK_plus_QLSTM,-0.5888204574584961,0.13699844479560852,0.9012248516082764
44,4,5,0.3639217019081116,STDK_plus_QConvLSTM,-0.4232051968574524,0.39982062578201294,1.2294549942016602
44,5,1,-0.7688862681388855,STDK,-0.9678652882575989,-0.4757654666900635,0.16451913118362427
44,5,1,-0.7688862681388855,STDK_plus_QLSTM,-1.3201887607574463,-0.518048882484436,0.30470335483551025
44,5,1,-0.7688862681388855,STDK_plus_QConvLSTM,-1.301538109779358,-0.20289818942546844,0.5863946676254272
44,5,2,-0.8929081559181213,STDK,-1.0538729429244995,-0.5678813457489014,0.07960349321365356
44,5,2,-0.8929081559181213,STDK_plus_QLSTM,-1.342055320739746,-0.535291314125061,0.29136520624160767
44,5,2,-0.8929081559181213,STDK_plus_QConvLSTM,-1.2988710403442383,-0.239934504032135,0.673041582107544
44,5,3,-0.6190394163131714,STDK,-1.1369028091430664,-0.6535044312477112,0.005276858806610107
44,5,3,-0.6190394163131714,STDK_plus_QLSTM,-1.3600189685821533,-0.5499498844146729,0.27436113357543945
44,5,3,-0.6190394163131714,STDK_plus_QConvLSTM,-1.042783260345459,-0.09075409919023514,1.0193891525268555
44,5,4,-0.5452433824539185,STDK,-1.251719355583191,-0.7670246362686157,-0.09239590167999268
44,5,4,-0.5452433824539185,STDK_plus_QLSTM,-1.39435613155365,-0.5803629159927368,0.23661386966705322
44,5,4,-0.5452433824539185,STDK_plus_QConvLSTM,-1.088338017463684,-0.10783080756664276,0.9463915228843689
44,5,5,0.17907769978046417,STDK,-1.3919413089752197,-0.9023359417915344,-0.2143605351448059
44,5,5,0.17907769978046417,STDK_plus_QLSTM,-1.4335012435913086,-0.6128841638565063,0.1934208869934082
44,5,5,0.17907769978046417,STDK_plus_QConvLSTM,-1.0137605667114258,0.03651101142168045,1.1752487421035767
44,6,1,-0.02514827251434326,STDK,0.3019428253173828,0.9074133634567261,1.5286486148834229
44,6,1,-0.02514827251434326,STDK_plus_QLSTM,0.25636130571365356,0.9557179808616638,1.7007966041564941
44,6,1,-0.02514827251434326,STDK_plus_QConvLSTM,-0.09515136480331421,0.9922062754631042,1.7740161418914795
44,6,2,0.6735158562660217,STDK,0.23282909393310547,0.8319159746170044,1.4563026428222656
44,6,2,0.6735158562660217,STDK_plus_QLSTM,0.2947642207145691,0.9908422827720642,1.7225570678710938
44,6,2,0.6735158562660217,STDK_plus_QConvLSTM,-0.07560676336288452,0.9922270178794861,1.598351240158081
44,6,3,0.2509346008300781,STDK,0.13712114095687866,0.7331535816192627,1.364038109779358
44,6,3,0.2509346008300781,STDK_plus_QLSTM,0.32650089263916016,1.0193703174591064,1.742658019065857
44,6,3,0.2509346008300781,STDK_plus_QConvLSTM,-0.09883874654769897,0.8424127101898193,1.5195860862731934
44,6,4,-0.19113540649414062,STDK,0.038644611835479736,0.6363176107406616,1.276362657546997
44,6,4,-0.19113540649414062,STDK_plus_QLSTM,0.35100704431533813,1.0414985418319702,1.7598106861114502
44,6,4,-0.19113540649414062,STDK_plus_QConvLSTM,0.03534418344497681,1.001366138458252,1.5839965343475342
44,6,5,0.9091757535934448,STDK,-0.009822607040405273,0.5939937829971313,1.2448769807815552
44,6,5,0.9091757535934448,STDK_plus_QLSTM,0.36658477783203125,1.057432770729065,1.778651237487793
44,6,5,0.9091757535934448,STDK_plus_QConvLSTM,-0.12658709287643433,0.8968462347984314,1.3943188190460205
44,7,1,0.1731487363576889,STDK,-1.2126328945159912,-0.4961637854576111,0.17335504293441772
44,7,1,0.1731487363576889,STDK_plus_QLSTM,-1.3415498733520508,-0.47624513506889343,0.3822765648365021
44,7,1,0.1731487363576889,STDK_plus_QConvLSTM,-1.2109787464141846,-0.39201420545578003,0.49069714546203613
44,7,2,-0.00894215703010559,STDK,-1.2367947101593018,-0.5221712589263916,0.15308153629302979
44,7,2,-0.00894215703010559,STDK_plus_QLSTM,-1.3406434059143066,-0.475395530462265,0.3770018517971039
44,7,2,-0.00894215703010559,STDK_plus_QConvLSTM,-1.0742530822753906,-0.30574044585227966,0.5629631280899048
44,7,3,0.09722959995269775,STDK,-1.2625652551651,-0.5481561422348022,0.1392551064491272
44,7,3,0.09722959995269775,STDK_plus_QLSTM,-1.32261323928833,-0.44902995228767395,0.3972468674182892
44,7,3,0.09722959995269775,STDK_plus_QConvLSTM,-0.9739495515823364,-0.14343255758285522,0.6444454193115234
44,7,4,-0.34593039751052856,STDK,-1.3067924976348877,-0.5894501805305481,0.11552220582962036
44,7,4,-0.34593039751052856,STDK_plus_QLSTM,-1.2874329090118408,-0.40035244822502136,0.4409831464290619
44,7,4,-0.34593039751052856,STDK_plus_QConvLSTM,-0.9089974164962769,-0.16909214854240417,0.7152478694915771
44,7,5,-0.2524462938308716,STDK,-1.3402972221374512,-0.6173261404037476,0.10636967420578003
44,7,5,-0.2524462938308716,STDK_plus_QLSTM,-1.2295174598693848,-0.33532533049583435,0.5071512460708618
44,7,5,-0.2524462938308716,STDK_plus_QConvLSTM,-0.8027536273002625,-0.10326627641916275,0.7924584150314331
44,8,1,-1.5317602157592773,STDK,-1.9673879146575928,-1.253548502922058,-0.6974077224731445
44,8,1,-1.5317602157592773,STDK_plus_QLSTM,-1.9893516302108765,-1.1137943267822266,-0.26294076442718506
44,8,1,-1.5317602157592773,STDK_plus_QConvLSTM,-2.155902147293091,-1.2846460342407227,-0.49657291173934937
44,8,2,-1.9629191160202026,STDK,-2.1070022583007812,-1.3984384536743164,-0.839814305305481
44,8,2,-1.9629191160202026,STDK_plus_QLSTM,-2.0189127922058105,-1.1384992599487305,-0.27731001377105713
44,8,2,-1.9629191160202026,STDK_plus_QConvLSTM,-2.0635604858398438,-1.2221251726150513,-0.43348342180252075
44,8,3,-1.8912633657455444,STDK,-2.203291893005371,-1.496193766593933,-0.9325262308120728
44,8,3,-1.8912633657455444,STDK_plus_QLSTM,-2.050825834274292,-1.1716936826705933,-0.3016816973686218
44,8,3,-1.8912633657455444,STDK_plus_QConvLSTM,-1.9565998315811157,-1.1631624698638916,-0.3720858693122864
44,8,4,-1.95904541015625,STDK,-2.302253484725952,-1.5929752588272095,-1.0220811367034912
44,8,4,-1.95904541015625,STDK_plus_QLSTM,-2.0775668621063232,-1.2036190032958984,-0.33025693893432617
44,8,4,-1.95904541015625,STDK_plus_QConvLSTM,-1.8163071870803833,-1.1237083673477173,-0.2552078366279602
44,8,5,-1.7234493494033813,STDK,-2.3713598251342773,-1.656189203262329,-1.0765992403030396
44,8,5,-1.7234493494033813,STDK_plus_QLSTM,-2.1050527095794678,-1.2367522716522217,-0.3568592071533203
44,8,5,-1.7234493494033813,STDK_plus_QConvLSTM,-1.769618034362793,-1.0729087591171265,-0.21942764520645142
44,9,1,-0.879096269607544,STDK,-1.637801170349121,-1.0150812864303589,-0.46960562467575073
44,9,1,-0.879096269607544,STDK_plus_QLSTM,-1.6946007013320923,-0.9004989862442017,-0.07600867748260498
44,9,1,-0.879096269607544,STDK_plus_QConvLSTM,-1.7663476467132568,-0.9374900460243225,0.07158142328262329
44,9,2,-1.2273341417312622,STDK,-1.7268407344818115,-1.1121548414230347,-0.5645850300788879
44,9,2,-1.2273341417312622,STDK_plus_QLSTM,-1.783130168914795,-0.980721652507782,-0.1573929786682129
44,9,2,-1.2273341417312622,STDK_plus_QConvLSTM,-1.6755130290985107,-0.8631824254989624,0.22280371189117432
44,9,3,-1.0588264465332031,STDK,-1.8089910745620728,-1.1989740133285522,-0.6467220783233643
44,9,3,-1.0588264465332031,STDK_plus_QLSTM,-1.8627617359161377,-1.0532695055007935,-0.23771780729293823
44,9,3,-1.0588264465332031,STDK_plus_QConvLSTM,-1.6668245792388916,-0.7487497329711914,0.2568579912185669
44,9,4,-1.1872084140777588,STDK,-1.8974535465240479,-1.287992000579834,-0.7289242148399353
44,9,4,-1.1872084140777588,STDK_plus_QLSTM,-1.9292546510696411,-1.1156184673309326,-0.313085675239563
44,9,4,-1.1872084140777588,STDK_plus_QConvLSTM,-1.6291581392288208,-0.547753095626831,0.4216553568840027
44,9,5,-0.7869553565979004,STDK,-1.9704126119613647,-1.357482671737671,-0.7901192307472229
44,9,5,-0.7869553565979004,STDK_plus_QLSTM,-1.9878489971160889,-1.1691370010375977,-0.37399840354919434
44,9,5,-0.7869553565979004,STDK_plus_QConvLSTM,-1.6508841514587402,-0.5027509927749634,0.4368950128555298
44,10,1,-1.9662842750549316,STDK,-1.7727153301239014,-1.147072196006775,-0.5751630663871765
44,10,1,-1.9662842750549316,STDK_plus_QLSTM,-1.8502397537231445,-1.0172395706176758,-0.10985338687896729
44,10,1,-1.9662842750549316,STDK_plus_QConvLSTM,-1.0593352317810059,-0.3865275979042053,0.6351611018180847
44,10,2,-1.7661120891571045,STDK,-1.921569585800171,-1.2997350692749023,-0.7245274782180786
44,10,2,-1.7661120891571045,STDK_plus_QLSTM,-1.8713710308074951,-1.0223636627197266,-0.11369168758392334
44,10,2,-1.7661120891571045,STDK_plus_QConvLSTM,-1.1111454963684082,-0.36037665605545044,0.5786402821540833
44,10,3,-1.3823493719100952,STDK,-1.9990308284759521,-1.3782850503921509,-0.7996223568916321
44,10,3,-1.3823493719100952,STDK_plus_QLSTM,-1.8903579711914062,-1.0340611934661865,-0.12844550609588623
44,10,3,-1.3823493719100952,STDK_plus_QConvLSTM,-1.2654935121536255,-0.43130144476890564,0.4300670325756073
44,10,4,-0.9659784436225891,STDK,-2.0890164375305176,-1.4663995504379272,-0.8839680552482605
44,10,4,-0.9659784436225891,STDK_plus_QLSTM,-1.8884243965148926,-1.0366394519805908,-0.13701879978179932
44,10,4,-0.9659784436225891,STDK_plus_QConvLSTM,-1.3269922733306885,-0.5418798923492432,0.3744913339614868
44,10,5,-0.9855853319168091,STDK,-2.2166707515716553,-1.589553713798523,-1.0059231519699097
44,10,5,-0.9855853319168091,STDK_plus_QLSTM,-1.8816275596618652,-1.0361671447753906,-0.14488005638122559
44,10,5,-0.9855853319168091,STDK_plus_QConvLSTM,-1.5382215976715088,-0.5988023281097412,0.16149163246154785
44,11,1,0.5093067288398743,STDK,-0.5490236282348633,-0.035036977380514145,0.6873111724853516
44,11,1,0.5093067288398743,STDK_plus_QLSTM,-0.8207108378410339,-0.04811505973339081,0.8802427649497986
44,11,1,0.5093067288398743,STDK_plus_QConvLSTM,-0.8163216710090637,0.08392506092786789,1.0324047803878784
44,11,2,1.1339848041534424,STDK,-0.5493564605712891,-0.042542457580566406,0.6851452589035034
44,11,2,1.1339848041534424,STDK_plus_QLSTM,-0.7625482678413391,0.00430084764957428,0.9323228597640991
44,11,2,1.1339848041534424,STDK_plus_QConvLSTM,-0.7874377965927124,0.08352065086364746,1.007570743560791
44,11,3,1.2079066038131714,STDK,-0.5942122340202332,-0.09039561450481415,0.6454779505729675
44,11,3,1.2079066038131714,STDK_plus_QLSTM,-0.7000042200088501,0.06491513550281525,0.9850057363510132
44,11,3,1.2079066038131714,STDK_plus_QConvLSTM,-0.7658138871192932,0.0770907923579216,0.9509600400924683
44,11,4,1.1851716041564941,STDK,-0.6586414575576782,-0.15354661643505096,0.5916492938995361
44,11,4,1.1851716041564941,STDK_plus_QLSTM,-0.6319913864135742,0.13166992366313934,1.0404279232025146
44,11,4,1.1851716041564941,STDK_plus_QConvLSTM,-0.7625475525856018,0.07037293910980225,1.0368238687515259
44,11,5,0.6115306615829468,STDK,-0.7374683022499084,-0.22695279121398926,0.5281409025192261
44,11,5,0.6115306615829468,STDK_plus_QLSTM,-0.5606828331947327,0.20315302908420563,1.0980119705200195
44,11,5,0.6115306615829468,STDK_plus_QConvLSTM,-0.8068072199821472,0.020342791453003883,0.9579482674598694
44,12,1,0.4475647211074829,STDK,-0.20340991020202637,0.3341946005821228,0.937138020992279
44,12,1,0.4475647211074829,STDK_plus_QLSTM,-0.3982356786727905,0.38259243965148926,1.3191368579864502
44,12,1,0.4475647211074829,STDK_plus_QConvLSTM,0.041069865226745605,0.7365598678588867,1.7501674890518188
44,12,2,0.370999813079834,STDK,-0.24532073736190796,0.2857745289802551,0.8918470144271851
44,12,2,0.370999813079834,STDK_plus_QLSTM,-0.42711272835731506,0.35474321246147156,1.2788680791854858
44,12,2,0.370999813079834,STDK_plus_QConvLSTM,-0.12986695766448975,0.6407153606414795,1.6125445365905762
44,12,3,0.551715612411499,STDK,-0.3398999571800232,0.1886928677558899,0.7994236946105957
44,12,3,0.551715612411499,STDK_plus_QLSTM,-0.4507027864456177,0.32912635803222656,1.246078372001648
44,12,3,0.551715612411499,STDK_plus_QConvLSTM,-0.3179747462272644,0.4503360390663147,1.5002708435058594
44,12,4,0.5125595927238464,STDK,-0.4516252875328064,0.07929332554340363,0.6960660815238953
44,12,4,0.5125595927238464,STDK_plus_QLSTM,-0.4712989330291748,0.3056132197380066,1.2183091640472412
44,12,4,0.5125595927238464,STDK_plus_QConvLSTM,-0.5820391774177551,0.27133047580718994,1.3188135623931885
44,12,5,0.2704806923866272,STDK,-0.5112578868865967,0.026193175464868546,0.6515019536018372
44,12,5,0.2704806923866272,STDK_plus_QLSTM,-0.48965463042259216,0.2838183343410492,1.1936208009719849
44,12,5,0.2704806923866272,STDK_plus_QConvLSTM,-0.5554700493812561,0.3629645109176636,1.3715107440948486
44,13,1,0.4268757104873657,STDK,-0.6801498532295227,-0.10325272381305695,0.40933293104171753
44,13,1,0.4268757104873657,STDK_plus_QLSTM,-0.8348851203918457,-0.04824034869670868,0.7152419090270996
44,13,1,0.4268757104873657,STDK_plus_QConvLSTM,-1.1635140180587769,-0.18440215289592743,0.6744981408119202
44,13,2,0.31335681676864624,STDK,-0.7356855869293213,-0.1638348549604416,0.3516109585762024
44,13,2,0.31335681676864624,STDK_plus_QLSTM,-0.8359638452529907,-0.045605942606925964,0.7080724239349365
44,13,2,0.31335681676864624,STDK_plus_QConvLSTM,-1.3459358215332031,-0.23433025181293488,0.5929648280143738
44,13,3,0.3680785894393921,STDK,-0.7952275276184082,-0.22422723472118378,0.29550594091415405
44,13,3,0.3680785894393921,STDK_plus_QLSTM,-0.8545600175857544,-0.05856458842754364,0.6853386163711548
44,13,3,0.3680785894393921,STDK_plus_QConvLSTM,-1.1815159320831299,-0.2857779264450073,0.5713802576065063
44,13,4,0.044160597026348114,STDK,-0.8545330762863159,-0.280121773481369,0.24495109915733337
44,13,4,0.044160597026348114,STDK_plus_QLSTM,-0.884559690952301,-0.08263449370861053,0.6597651243209839
44,13,4,0.044160597026348114,STDK_plus_QConvLSTM,-1.1505606174468994,-0.2316487580537796,0.6027429699897766
44,13,5,0.005186699330806732,STDK,-0.9139159917831421,-0.332378089427948,0.19972330331802368
44,13,5,0.005186699330806732,STDK_plus_QLSTM,-0.9199072122573853,-0.11364798247814178,0.6270700693130493
44,13,5,0.005186699330806732,STDK_plus_QConvLSTM,-1.1814905405044556,-0.21640123426914215,0.6125229597091675
44,14,1,-1.0902222394943237,STDK,-1.4467451572418213,-0.9472780227661133,-0.3204483389854431
44,14,1,-1.0902222394943237,STDK_plus_QLSTM,-1.7310067415237427,-0.8532186150550842,0.096565842628479
44,14,1,-1.0902222394943237,STDK_plus_QConvLSTM,-1.9484951496124268,-0.8864907622337341,-0.16085058450698853
44,14,2,-1.203801155090332,STDK,-1.5159354209899902,-1.0222880840301514,-0.39285391569137573
44,14,2,-1.203801155090332,STDK_plus_QLSTM,-1.8301520347595215,-0.8898253440856934,0.06247013807296753
44,14,2,-1.203801155090332,STDK_plus_QConvLSTM,-1.8833674192428589,-0.76999831199646,-0.0509335994720459
44,14,3,-0.4751453995704651,STDK,-1.589121699333191,-1.0980740785598755,-0.46315574645996094
44,14,3,-0.4751453995704651,STDK_plus_QLSTM,-1.8454229831695557,-0.9061285257339478,0.04113638401031494
44,14,3,-0.4751453995704651,STDK_plus_QConvLSTM,-1.7728197574615479,-0.7800683975219727,-0.0054849982261657715
44,14,4,-0.5605664253234863,STDK,-1.6506354808807373,-1.158321738243103,-0.5155658721923828
44,14,4,-0.5605664253234863,STDK_plus_QLSTM,-1.80790114402771,-0.9173708558082581,0.022706210613250732
44,14,4,-0.5605664253234863,STDK_plus_QConvLSTM,-1.5770502090454102,-0.5853834748268127,0.16839390993118286
44,14,5,-0.34483930468559265,STDK,-1.7022329568862915,-1.2045644521713257,-0.5514079332351685
44,14,5,-0.34483930468559265,STDK_plus_QLSTM,-1.7836692333221436,-0.9349122643470764,-0.002017974853515625
44,14,5,-0.34483930468559265,STDK_plus_QConvLSTM,-1.636047124862671,-0.7186751961708069,0.06899720430374146
44,15,1,0.37692970037460327,STDK,-0.08436036109924316,0.45925891399383545,1.042976975440979
44,15,1,0.37692970037460327,STDK_plus_QLSTM,-0.1383662223815918,0.6268866062164307,1.438819169998169
44,15,1,0.37692970037460327,STDK_plus_QConvLSTM,-0.8119725584983826,0.1682073473930359,0.9049859642982483
44,15,2,0.8658748269081116,STDK,-0.200087308883667,0.33746665716171265,0.927353024482727
44,15,2,0.8658748269081116,STDK_plus_QLSTM,-0.15729957818984985,0.6243003606796265,1.4243730306625366
44,15,2,0.8658748269081116,STDK_plus_QConvLSTM,-0.6586592793464661,0.30504322052001953,1.1102908849716187
44,15,3,0.9942925572395325,STDK,-0.26615437865257263,0.26891931891441345,0.8673050403594971
44,15,3,0.9942925572395325,STDK_plus_QLSTM,-0.18660098314285278,0.6028708219528198,1.3962960243225098
44,15,3,0.9942925572395325,STDK_plus_QConvLSTM,-0.6044793725013733,0.41751307249069214,1.1757915019989014
44,15,4,0.45602360367774963,STDK,-0.3589470684528351,0.17758235335350037,0.7867357730865479
44,15,4,0.45602360367774963,STDK_plus_QLSTM,-0.22677701711654663,0.5665639638900757,1.3550405502319336
44,15,4,0.45602360367774963,STDK_plus_QConvLSTM,-0.3113170862197876,0.7117352485656738,1.3946208953857422
44,15,5,0.7434216737747192,STDK,-0.41161254048347473,0.1305016577243805,0.7519328594207764
44,15,5,0.7434216737747192,STDK_plus_QLSTM,-0.2727206349372864,0.5206891894340515,1.3086023330688477
44,15,5,0.7434216737747192,STDK_plus_QConvLSTM,-0.36978471279144287,0.6928682327270508,1.3268697261810303
44,16,1,0.4581567049026489,STDK,-0.38706716895103455,0.1879371702671051,0.7600560188293457
44,16,1,0.4581567049026489,STDK_plus_QLSTM,-0.5052412748336792,0.28198572993278503,1.1996840238571167
44,16,1,0.4581567049026489,STDK_plus_QConvLSTM,-0.22709178924560547,0.46337294578552246,1.153719186782837
44,16,2,0.8772748708724976,STDK,-0.4974501430988312,0.07238003611564636,0.6470451354980469
44,16,2,0.8772748708724976,STDK_plus_QLSTM,-0.5717819333076477,0.20278048515319824,1.111437439918518
44,16,2,0.8772748708724976,STDK_plus_QConvLSTM,-0.04126065969467163,0.6365673542022705,1.2758376598358154
44,16,3,0.09221360087394714,STDK,-0.5051006078720093,0.06237224116921425,0.6418476700782776
44,16,3,0.09221360087394714,STDK_plus_QLSTM,-0.640418291091919,0.12668922543525696,1.0363705158233643
44,16,3,0.09221360087394714,STDK_plus_QConvLSTM,0.05339634418487549,0.69028639793396,1.3926334381103516
44,16,4,-0.09569640457630157,STDK,-0.49336495995521545,0.07590481638908386,0.6624655723571777
44,16,4,-0.09569640457630157,STDK_plus_QLSTM,-0.7183098196983337,0.050970666110515594,0.9667243361473083
44,16,4,-0.09569640457630157,STDK_plus_QConvLSTM,0.05076944828033447,0.7567298412322998,1.3815124034881592
44,16,5,-0.3612203001976013,STDK,-0.5447342395782471,0.03045256808400154,0.6258440613746643
44,16,5,-0.3612203001976013,STDK_plus_QLSTM,-0.8021242022514343,-0.01949489861726761,0.9018456339836121
44,16,5,-0.3612203001976013,STDK_plus_QConvLSTM,-0.12497985363006592,0.6995611786842346,1.2742152214050293
