seed,target_index,lead,truth,model,q05,q50,q95
42,2,5,-0.46498432755470276,STDK_plus_QLSTM,-0.8548876643180847,0.09110649675130844,0.8896511793136597
42,2,5,-0.46498432755470276,STDK_plus_QConvLSTM,-1.5344908237457275,-0.4461713433265686,0.3411623239517212
42,3,1,0.23013873398303986,STDK,-0.5447825789451599,0.013434594497084618,0.5871018767356873
42,3,1,0.23013873398303986,STDK_plus_QLSTM,-0.8915203809738159,0.025258302688598633,0.847825288772583
42,3,1,0.23013873398303986,STDK_plus_QConvLSTM,-1.1141331195831299,-0.09170668572187424,0.6773789525032043
42,3,2,0.21062083542346954,STDK,-0.6107245087623596,-0.06559396535158157,0.513109028339386
42,3,2,0.21062083542346954,STDK_plus_QLSTM,-0.9298187494277954,-0.006026595830917358,0.8171604871749878
42,3,2,0.21062083542346954,STDK_plus_QConvLSTM,-1.1913071870803833,-0.14037694036960602,0.5848407745361328
42,3,3,1.0631916522979736,STDK,-0.6764397025108337,-0.13852353394031525,0.44608694314956665
42,3,3,1.0631916522979736,STDK_plus_QLSTM,-0.9688233733177185,-0.044842079281806946,0.7838135361671448
42,3,3,1.0631916522979736,STDK_plus_QConvLSTM,-1.0030323266983032,-0.07350682467222214,0.656537652015686
42,3,4,0.23617559671401978,STDK,-0.8027513027191162,-0.26501813530921936,0.32626619935035706
42,3,4,0.23617559671401978,STDK_plus_QLSTM,-1.0072075128555298,-0.0872829258441925,0.7469269037246704
42,3,4,0.23617559671401978,STDK_plus_QConvLSTM,-1.1617381572723389,-0.19108763337135315,0.5460829734802246
42,3,5,0.8970106840133667,STDK,-0.9650559425354004,-0.42092669010162354,0.17761439085006714
42,3,5,0.8970106840133667,STDK_plus_QLSTM,-1.048401951789856,-0.1341257244348526,0.707744300365448
42,3,5,0.8970106840133667,STDK_plus_QConvLSTM,-1.2269781827926636,-0.15745942294597626,0.5719341039657593
42,4,1,0.2253907322883606,STDK,-0.05971989035606384,0.4078328311443329,0.9911354780197144
42,4,1,0.2253907322883606,STDK_plus_QLSTM,-0.39594346284866333,0.3706511855125427,1.1429383754730225
42,4,1,0.2253907322883606,STDK_plus_QConvLSTM,-0.7356781959533691,0.08769707381725311,0.8592942357063293
42,4,2,0.3261488676071167,STDK,-0.11064711213111877,0.3446817696094513,0.93305504322052
42,4,2,0.3261488676071167,STDK_plus_QLSTM,-0.4129924774169922,0.3718811869621277,1.1377615928649902
42,4,2,0.3261488676071167,STDK_plus_QConvLSTM,-0.7885943651199341,0.022670749574899673,0.7727130651473999
42,4,3,0.2398546040058136,STDK,-0.17120006680488586,0.27776578068733215,0.8721133470535278
42,4,3,0.2398546040058136,STDK_plus_QLSTM,-0.4257674813270569,0.3687403202056885,1.1309046745300293
42,4,3,0.2398546040058136,STDK_plus_QConvLSTM,-0.6699426770210266,0.14046698808670044,0.8159680962562561
42,4,4,0.03422759473323822,STDK,-0.1954677700996399,0.253366082906723,0.8544973134994507
42,4,4,0.03422759473323822,STDK_plus_QLSTM,-0.4304928779602051,0.3635144829750061,1.1227266788482666
42,4,4,0.03422759473323822,STDK_plus_QConvLSTM,-0.46882593631744385,0.22776049375534058,1.1011199951171875
42,4,5,0.3639217019081116,STDK,-0.21042020618915558,0.24419446289539337,0.8526748418807983
42,4,5,0.3639217019081116,STDK_plus_QLSTM,-0.4271377921104431,0.35745543241500854,1.118381381034851
42,4,5,0.3639217019081116,STDK_plus_QConvLSTM,-0.47025641798973083,0.17170318961143494,1.0792262554168701
42,5,1,-0.7688862681388855,STDK,-1.2316265106201172,-0.7168615460395813,-0.13536715507507324
42,5,1,-0.7688862681388855,STDK_plus_QLSTM,-1.498364806175232,-0.5829628109931946,0.26167601346969604
42,5,1,-0.7688862681388855,STDK_plus_QConvLSTM,-1.549088716506958,-0.8552252650260925,-0.027554094791412354
42,5,2,-0.8929081559181213,STDK,-1.3653489351272583,-0.8635411262512207,-0.2769598960876465
42,5,2,-0.8929081559181213,STDK_plus_QLSTM,-1.548304557800293,-0.6201257705688477,0.2272588610649109
42,5,2,-0.8929081559181213,STDK_plus_QConvLSTM,-1.5067001581192017,-0.8639594316482544,-0.04601287841796875
42,5,3,-0.6190394163131714,STDK,-1.4541990756988525,-0.9590905904769897,-0.366485595703125
42,5,3,-0.6190394163131714,STDK_plus_QLSTM,-1.5995296239852905,-0.652068555355072,0.1920453906059265
42,5,3,-0.6190394163131714,STDK_plus_QConvLSTM,-1.628748893737793,-0.9438817501068115,-0.09766536951065063
42,5,4,-0.5452433824539185,STDK,-1.4956355094909668,-1.0005385875701904,-0.40112149715423584
42,5,4,-0.5452433824539185,STDK_plus_QLSTM,-1.626450538635254,-0.6705912947654724,0.16620999574661255
42,5,4,-0.5452433824539185,STDK_plus_QConvLSTM,-1.5464749336242676,-0.8514969944953918,-0.025356411933898926
42,5,5,0.17907769978046417,STDK,-1.5205235481262207,-1.0190390348434448,-0.4122045636177063
42,5,5,0.17907769978046417,STDK_plus_QLSTM,-1.6397449970245361,-0.6883020997047424,0.14245551824569702
42,5,5,0.17907769978046417,STDK_plus_QConvLSTM,-1.5559827089309692,-0.8101854920387268,0.0004239678382873535
42,6,1,-0.02514827251434326,STDK,0.2007564902305603,0.7674352526664734,1.368723750114441
42,6,1,-0.02514827251434326,STDK_plus_QLSTM,-0.05635780096054077,0.7650359272956848,1.53628408908844
42,6,1,-0.02514827251434326,STDK_plus_QConvLSTM,-0.7191792130470276,-0.00590498186647892,0.8748570680618286
42,6,2,0.6735158562660217,STDK,0.1535128355026245,0.7046945095062256,1.3111040592193604
42,6,2,0.6735158562660217,STDK_plus_QLSTM,-0.10225486755371094,0.7257275581359863,1.5068902969360352
42,6,2,0.6735158562660217,STDK_plus_QConvLSTM,-0.7004435658454895,0.053488489240407944,0.8840727806091309
42,6,3,0.2509346008300781,STDK,0.09139245748519897,0.6339728832244873,1.2465007305145264
42,6,3,0.2509346008300781,STDK_plus_QLSTM,-0.13875162601470947,0.6976650357246399,1.485917329788208
42,6,3,0.2509346008300781,STDK_plus_QConvLSTM,-0.6839286088943481,0.03134544938802719,0.9903550148010254
42,6,4,-0.19113540649414062,STDK,0.029424667358398438,0.5714188814163208,1.1909408569335938
42,6,4,-0.19113540649414062,STDK_plus_QLSTM,-0.1679401397705078,0.677040696144104,1.4701764583587646
42,6,4,-0.19113540649414062,STDK_plus_QConvLSTM,-0.3942483067512512,0.16978968679904938,0.9916121363639832
42,6,5,0.9091757535934448,STDK,-0.013693392276763916,0.5355527400970459,1.1627421379089355
42,6,5,0.9091757535934448,STDK_plus_QLSTM,-0.1890663504600525,0.66217041015625,1.456607699394226
42,6,5,0.9091757535934448,STDK_plus_QConvLSTM,-0.4659869968891144,0.19703570008277893,1.0718125104904175
42,7,1,0.1731487363576889,STDK,-1.015082597732544,-0.44097810983657837,0.17381227016448975
42,7,1,0.1731487363576889,STDK_plus_QLSTM,-1.357245922088623,-0.4577915370464325,0.36485549807548523
42,7,1,0.1731487363576889,STDK_plus_QConvLSTM,-1.3383748531341553,-0.18762904405593872,0.5547632575035095
42,7,2,-0.00894215703010559,STDK,-1.0516414642333984,-0.4892723858356476,0.13078847527503967
42,7,2,-0.00894215703010559,STDK_plus_QLSTM,-1.3743054866790771,-0.4736601412296295,0.354004830121994
42,7,2,-0.00894215703010559,STDK_plus_QConvLSTM,-1.1788595914840698,-0.1041850671172142,0.6502366065979004
42,7,3,0.09722959995269775,STDK,-1.116390585899353,-0.5605407953262329,0.06567031145095825
42,7,3,0.09722959995269775,STDK_plus_QLSTM,-1.3888869285583496,-0.48835626244544983,0.3411843478679657
42,7,3,0.09722959995269775,STDK_plus_QConvLSTM,-1.0421277284622192,-0.012485915794968605,0.7638604640960693
42,7,4,-0.34593039751052856,STDK,-1.1766456365585327,-0.6204469799995422,0.012724637985229492
42,7,4,-0.34593039751052856,STDK_plus_QLSTM,-1.3991708755493164,-0.5014273524284363,0.32729029655456543
42,7,4,-0.34593039751052856,STDK_plus_QConvLSTM,-0.8719763159751892,0.14916568994522095,0.9232410192489624
42,7,5,-0.2524462938308716,STDK,-1.2380696535110474,-0.6742454767227173,-0.033612847328186035
42,7,5,-0.2524462938308716,STDK_plus_QLSTM,-1.4072401523590088,-0.5135399699211121,0.31122708320617676
42,7,5,-0.2524462938308716,STDK_plus_QConvLSTM,-0.771589994430542,0.22059670090675354,1.0866888761520386
42,8,1,-1.5317602157592773,STDK,-2.1537654399871826,-1.5162025690078735,-0.9193625450134277
42,8,1,-1.5317602157592773,STDK_plus_QLSTM,-2.384094476699829,-1.5035417079925537,-0.7362695932388306
42,8,1,-1.5317602157592773,STDK_plus_QConvLSTM,-2.1174402236938477,-1.2425942420959473,-0.6988136172294617
42,8,2,-1.9629191160202026,STDK,-2.2766575813293457,-1.6524503231048584,-1.0504294633865356
42,8,2,-1.9629191160202026,STDK_plus_QLSTM,-2.4626264572143555,-1.5889972448349,-0.8206164836883545
42,8,2,-1.9629191160202026,STDK_plus_QConvLSTM,-2.1738758087158203,-1.2873715162277222,-0.6196121573448181
42,8,3,-1.8912633657455444,STDK,-2.387993097305298,-1.7703286409378052,-1.1621575355529785
42,8,3,-1.8912633657455444,STDK_plus_QLSTM,-2.512702465057373,-1.6471408605575562,-0.8692036271095276
42,8,3,-1.8912633657455444,STDK_plus_QConvLSTM,-1.9958524703979492,-1.0948407649993896,-0.48885244131088257
42,8,4,-1.95904541015625,STDK,-2.4805002212524414,-1.8618929386138916,-1.246734857559204
42,8,4,-1.95904541015625,STDK_plus_QLSTM,-2.5433130264282227,-1.6850547790527344,-0.8939184546470642
42,8,4,-1.95904541015625,STDK_plus_QConvLSTM,-2.0058369636535645,-1.0962622165679932,-0.3924791216850281
42,8,5,-1.7234493494033813,STDK,-2.5522570610046387,-1.9244558811187744,-1.3017234802246094
42,8,5,-1.7234493494033813,STDK_plus_QLSTM,-2.5675058364868164,-1.7146638631820679,-0.918077290058136
42,8,5,-1.7234493494033813,STDK_plus_QConvLSTM,-2.032378673553467,-1.1392650604248047,-0.3224967122077942
42,9,1,-0.879096269607544,STDK,-1.4916667938232422,-0.9257755279541016,-0.32430022954940796
42,9,1,-0.879096269607544,STDK_plus_QLSTM,-1.729170560836792,-0.8224627375602722,-0.0709267258644104
42,9,1,-0.879096269607544,STDK_plus_QConvLSTM,-1.7861474752426147,-0.9140082597732544,-0.03281611204147339
42,9,2,-1.2273341417312622,STDK,-1.557492971420288,-1.0035203695297241,-0.3968619108200073
42,9,2,-1.2273341417312622,STDK_plus_QLSTM,-1.7514482736587524,-0.8408522605895996,-0.09017676115036011
42,9,2,-1.2273341417312622,STDK_plus_QConvLSTM,-1.8671002388000488,-0.8890536427497864,-0.03594845533370972
42,9,3,-1.0588264465332031,STDK,-1.6445417404174805,-1.0967377424240112,-0.48383629322052
42,9,3,-1.0588264465332031,STDK_plus_QLSTM,-1.7634700536727905,-0.8489015102386475,-0.09991633892059326
42,9,3,-1.0588264465332031,STDK_plus_QConvLSTM,-1.9372618198394775,-0.9342236518859863,-0.02315700054168701
42,9,4,-1.1872084140777588,STDK,-1.7512526512145996,-1.2037951946258545,-0.5837920904159546
42,9,4,-1.1872084140777588,STDK_plus_QLSTM,-1.7624058723449707,-0.8425209522247314,-0.09529554843902588
42,9,4,-1.1872084140777588,STDK_plus_QConvLSTM,-2.0484983921051025,-0.9892461895942688,-0.13671541213989258
42,9,5,-0.7869553565979004,STDK,-1.8447580337524414,-1.2910447120666504,-0.6636667847633362
42,9,5,-0.7869553565979004,STDK_plus_QLSTM,-1.7509883642196655,-0.8241090178489685,-0.07785844802856445
42,9,5,-0.7869553565979004,STDK_plus_QConvLSTM,-2.0806283950805664,-0.9697793126106262,-0.17978519201278687
42,10,1,-1.9662842750549316,STDK,-1.2736225128173828,-0.6592990159988403,-0.08892512321472168
42,10,1,-1.9662842750549316,STDK_plus_QLSTM,-1.5901544094085693,-0.6691460013389587,0.11032253503799438
42,10,1,-1.9662842750549316,STDK_plus_QConvLSTM,-1.2820992469787598,-0.45239201188087463,0.4656572639942169
42,10,2,-1.7661120891571045,STDK,-1.2742249965667725,-0.6773867011070251,-0.10221672058105469
42,10,2,-1.7661120891571045,STDK_plus_QLSTM,-1.5460642576217651,-0.6042558550834656,0.18058258295059204
42,10,2,-1.7661120891571045,STDK_plus_QConvLSTM,-1.2173657417297363,-0.41129517555236816,0.4759927988052368
42,10,3,-1.3823493719100952,STDK,-1.3442578315734863,-0.7562115788459778,-0.175278902053833
42,10,3,-1.3823493719100952,STDK_plus_QLSTM,-1.497528076171875,-0.5494118928909302,0.24169117212295532
42,10,3,-1.3823493719100952,STDK_plus_QConvLSTM,-1.238637089729309,-0.3991915285587311,0.41589245200157166
42,10,4,-0.9659784436225891,STDK,-1.4115368127822876,-0.8238088488578796,-0.2363905906677246
42,10,4,-0.9659784436225891,STDK_plus_QLSTM,-1.4738034009933472,-0.5216765403747559,0.27749335765838623
42,10,4,-0.9659784436225891,STDK_plus_QConvLSTM,-1.2482714653015137,-0.41138797998428345,0.3722209334373474
42,10,5,-0.9855853319168091,STDK,-1.5438127517700195,-0.9483983516693115,-0.35399937629699707
42,10,5,-0.9855853319168091,STDK_plus_QLSTM,-1.4609932899475098,-0.5098958015441895,0.2980412244796753
42,10,5,-0.9855853319168091,STDK_plus_QConvLSTM,-1.3813467025756836,-0.46674737334251404,0.23664739727973938
42,11,1,0.5093067288398743,STDK,-0.6834874153137207,-0.05182597041130066,0.5388699769973755
42,11,1,0.5093067288398743,STDK_plus_QLSTM,-0.9687696695327759,-0.028170935809612274,0.708768904209137
42,11,1,0.5093067288398743,STDK_plus_QConvLSTM,-0.7110185623168945,0.03573483228683472,0.9513660073280334
42,11,2,1.1339848041534424,STDK,-0.6286702752113342,-0.012042490765452385,0.5836554765701294
42,11,2,1.1339848041534424,STDK_plus_QLSTM,-0.9584323763847351,-0.015326492488384247,0.7208970189094543
42,11,2,1.1339848041534424,STDK_plus_QConvLSTM,-0.7035695314407349,0.1192912831902504,1.0190826654434204
42,11,3,1.2079066038131714,STDK,-0.5779040455818176,0.031650610268116,0.6332101821899414
42,11,3,1.2079066038131714,STDK_plus_QLSTM,-0.943778932094574,0.00112045556306839,0.7379247546195984
42,11,3,1.2079066038131714,STDK_plus_QConvLSTM,-0.6495019197463989,0.09810284525156021,1.0705691576004028
42,11,4,1.1851716041564941,STDK,-0.5724498629570007,0.038110435009002686,0.6462563276290894
42,11,4,1.1851716041564941,STDK_plus_QLSTM,-0.9263336062431335,0.01886642724275589,0.7567765712738037
42,11,4,1.1851716041564941,STDK_plus_QConvLSTM,-0.5784993171691895,0.07488993555307388,1.0577800273895264
42,11,5,0.6115306615829468,STDK,-0.6186416745185852,0.000613771378993988,0.6157916784286499
42,11,5,0.6115306615829468,STDK_plus_QLSTM,-0.9073339104652405,0.03728485852479935,0.7811096906661987
42,11,5,0.6115306615829468,STDK_plus_QConvLSTM,-0.6509653329849243,-0.02975298836827278,0.9978381395339966
42,12,1,0.4475647211074829,STDK,-0.30060049891471863,0.3473299443721771,0.9276952743530273
42,12,1,0.4475647211074829,STDK_plus_QLSTM,-0.4996670186519623,0.39236781001091003,1.1654691696166992
42,12,1,0.4475647211074829,STDK_plus_QConvLSTM,-0.20689302682876587,0.8566581606864929,1.6733026504516602
42,12,2,0.370999813079834,STDK,-0.27118298411369324,0.3603353798389435,0.9457279443740845
42,12,2,0.370999813079834,STDK_plus_QLSTM,-0.4844937026500702,0.41731539368629456,1.1920260190963745
42,12,2,0.370999813079834,STDK_plus_QConvLSTM,-0.18149781227111816,0.8545567989349365,1.6931302547454834
42,12,3,0.551715612411499,STDK,-0.260636568069458,0.36295950412750244,0.9541839957237244
42,12,3,0.551715612411499,STDK_plus_QLSTM,-0.47047170996665955,0.43751266598701477,1.2130094766616821
42,12,3,0.551715612411499,STDK_plus_QConvLSTM,-0.2546428442001343,0.776391863822937,1.633326530456543
42,12,4,0.5125595927238464,STDK,-0.3065752387046814,0.3183680772781372,0.9160994291305542
42,12,4,0.5125595927238464,STDK_plus_QLSTM,-0.4562232196331024,0.4533752501010895,1.2298674583435059
42,12,4,0.5125595927238464,STDK_plus_QConvLSTM,-0.2313428521156311,0.7302454710006714,1.607655644416809
42,12,5,0.2704806923866272,STDK,-0.3977060317993164,0.23737363517284393,0.8421385288238525
42,12,5,0.2704806923866272,STDK_plus_QLSTM,-0.43931302428245544,0.46608176827430725,1.2395960092544556
42,12,5,0.2704806923866272,STDK_plus_QConvLSTM,-0.3729397654533386,0.6281676888465881,1.5612378120422363
42,13,1,0.4268757104873657,STDK,-0.42868709564208984,0.19113580882549286,0.758560836315155
42,13,1,0.4268757104873657,STDK_plus_QLSTM,-0.6353816986083984,0.2375514805316925,0.9842965602874756
42,13,1,0.4268757104873657,STDK_plus_QConvLSTM,-1.1096935272216797,-0.1045796349644661,0.592231810092926
42,13,2,0.31335681676864624,STDK,-0.41294237971305847,0.19251927733421326,0.7649341821670532
42,13,2,0.31335681676864624,STDK_plus_QLSTM,-0.6258478164672852,0.26068270206451416,1.0232830047607422
42,13,2,0.31335681676864624,STDK_plus_QConvLSTM,-0.9861201047897339,-0.020860156044363976,0.7099637985229492
42,13,3,0.3680785894393921,STDK,-0.44063448905944824,0.15793974697589874,0.736185610294342
42,13,3,0.3680785894393921,STDK_plus_QLSTM,-0.6312877535820007,0.26437097787857056,1.0407953262329102
42,13,3,0.3680785894393921,STDK_plus_QConvLSTM,-0.83575439453125,0.02067509852349758,0.7853596806526184
42,13,4,0.044160597026348114,STDK,-0.5145321488380432,0.08434624969959259,0.6690250635147095
42,13,4,0.044160597026348114,STDK_plus_QLSTM,-0.6492096781730652,0.2583208680152893,1.0365543365478516
42,13,4,0.044160597026348114,STDK_plus_QConvLSTM,-0.81764155626297,0.09112256020307541,0.9410138726234436
42,13,5,0.005186699330806732,STDK,-0.627143383026123,-0.020357774570584297,0.5711861848831177
42,13,5,0.005186699330806732,STDK_plus_QLSTM,-0.6745886206626892,0.2466658353805542,1.0248219966888428
42,13,5,0.005186699330806732,STDK_plus_QConvLSTM,-0.8279882669448853,0.10683175921440125,0.9308812618255615
42,14,1,-1.0902222394943237,STDK,-1.310158371925354,-0.759139358997345,-0.20903098583221436
42,14,1,-1.0902222394943237,STDK_plus_QLSTM,-1.6179137229919434,-0.6439993381500244,0.16253161430358887
42,14,1,-1.0902222394943237,STDK_plus_QConvLSTM,-2.0931339263916016,-1.237080693244934,-0.2534945011138916
42,14,2,-1.203801155090332,STDK,-1.3495861291885376,-0.8116743564605713,-0.25669586658477783
42,14,2,-1.203801155090332,STDK_plus_QLSTM,-1.648655652999878,-0.64508056640625,0.18317914009094238
42,14,2,-1.203801155090332,STDK_plus_QConvLSTM,-2.0364303588867188,-1.136073350906372,-0.2301732897758484
42,14,3,-0.4751453995704651,STDK,-1.46256685256958,-0.9319818615913391,-0.37128669023513794
42,14,3,-0.4751453995704651,STDK_plus_QLSTM,-1.6744529008865356,-0.6521844863891602,0.18376803398132324
42,14,3,-0.4751453995704651,STDK_plus_QConvLSTM,-1.9138100147247314,-1.0069888830184937,-0.10822194814682007
42,14,4,-0.5605664253234863,STDK,-1.5702295303344727,-1.0401241779327393,-0.47296464443206787
42,14,4,-0.5605664253234863,STDK_plus_QLSTM,-1.663680076599121,-0.648915708065033,0.19179916381835938
42,14,4,-0.5605664253234863,STDK_plus_QConvLSTM,-1.8740837574005127,-0.8677011728286743,-0.06420528888702393
42,14,5,-0.34483930468559265,STDK,-1.7269666194915771,-1.1906341314315796,-0.6164371967315674
42,14,5,-0.34483930468559265,STDK_plus_QLSTM,-1.6415486335754395,-0.6442392468452454,0.20427876710891724
42,14,5,-0.34483930468559265,STDK_plus_QConvLSTM,-1.8960058689117432,-0.9604747295379639,-0.11070603132247925
42,15,1,0.37692970037460327,STDK,0.05631667375564575,0.6317380666732788,1.1795146465301514
42,15,1,0.37692970037460327,STDK_plus_QLSTM,-0.1712322235107422,0.6910930275917053,1.531865119934082
42,15,1,0.37692970037460327,STDK_plus_QConvLSTM,-0.5079266428947449,0.28620344400405884,1.1644967794418335
42,15,2,0.8658748269081116,STDK,0.008990764617919922,0.5706745386123657,1.123326301574707
42,15,2,0.8658748269081116,STDK_plus_QLSTM,-0.1528516411781311,0.7072376012802124,1.5383124351501465
42,15,2,0.8658748269081116,STDK_plus_QConvLSTM,-0.6151376962661743,0.23085276782512665,1.0653207302093506
42,15,3,0.9942925572395325,STDK,-0.04143565893173218,0.51347815990448,1.0718170404434204
42,15,3,0.9942925572395325,STDK_plus_QLSTM,-0.15549659729003906,0.7050053477287292,1.5189037322998047
42,15,3,0.9942925572395325,STDK_plus_QConvLSTM,-0.5829542875289917,0.23186658322811127,1.069995641708374
42,15,4,0.45602360367774963,STDK,-0.07104030251502991,0.4845413267612457,1.0493131875991821
42,15,4,0.45602360367774963,STDK_plus_QLSTM,-0.16744208335876465,0.6971632838249207,1.497047781944275
42,15,4,0.45602360367774963,STDK_plus_QConvLSTM,-0.6435519456863403,0.2599364221096039,1.090301752090454
42,15,5,0.7434216737747192,STDK,-0.09063979983329773,0.47260990738868713,1.0443753004074097
42,15,5,0.7434216737747192,STDK_plus_QLSTM,-0.18490362167358398,0.6835390329360962,1.4699221849441528
42,15,5,0.7434216737747192,STDK_plus_QConvLSTM,-0.6097189784049988,0.24688906967639923,1.1247293949127197
42,16,1,0.4581567049026489,STDK,-0.26601213216781616,0.30476170778274536,0.8624253273010254
42,16,1,0.4581567049026489,STDK_plus_QLSTM,-0.594106912612915,0.30263978242874146,1.1064939498901367
42,16,1,0.4581567049026489,STDK_plus_QConvLSTM,-0.5722341537475586,0.26238390803337097,1.0749452114105225
42,16,2,0.8772748708724976,STDK,-0.26551753282546997,0.29262876510620117,0.8551812171936035
42,16,2,0.8772748708724976,STDK_plus_QLSTM,-0.6130788922309875,0.2826828956604004,1.0806665420532227
42,16,2,0.8772748708724976,STDK_plus_QConvLSTM,-0.5358136892318726,0.2719765305519104,1.0558855533599854
42,16,3,0.09221360087394714,STDK,-0.28630998730659485,0.2650482952594757,0.8333303928375244
42,16,3,0.09221360087394714,STDK_plus_QLSTM,-0.6420918107032776,0.25183194875717163,1.045025110244751
42,16,3,0.09221360087394714,STDK_plus_QConvLSTM,-0.5051079988479614,0.3736022710800171,1.16943359375
42,16,4,-0.09569640457630157,STDK,-0.3000626564025879,0.2515605092048645,0.8263151049613953
42,16,4,-0.09569640457630157,STDK_plus_QLSTM,-0.6734662055969238,0.21656031906604767,1.009232759475708
42,16,4,-0.09569640457630157,STDK_plus_QConvLSTM,-0.4261339604854584,0.4047943651676178,1.237009882926941
42,16,5,-0.3612203001976013,STDK,-0.3436647355556488,0.2151642143726349,0.7969348430633545
42,16,5,-0.3612203001976013,STDK_plus_QLSTM,-0.7045295238494873,0.18058286607265472,0.9734765887260437
42,16,5,-0.3612203001976013,STDK_plus_QConvLSTM,-0.4440835416316986,0.4675918519496918,1.189334750175476
