seed,target_index,lead,time_index,truth,stdk_q05,stdk_q50,stdk_q95,qconv_q05,qconv_q50,qconv_q95
41,7,5,500,-0.2524462938308716,-1.5126423835754395,-0.8561152815818787,-0.10118311643600464,-0.8697373270988464,-0.09242960065603256,0.7027753591537476
41,8,1,496,-1.5317602157592773,-2.1533422470092773,-1.510040044784546,-0.768527090549469,-2.074673652648926,-1.245120882987976,-0.37866830825805664
41,8,2,497,-1.9629191160202026,-2.263550281524658,-1.6221249103546143,-0.8781589269638062,-2.1521997451782227,-1.2484302520751953,-0.3465089797973633
41,8,3,498,-1.8912633657455444,-2.351921558380127,-1.7088415622711182,-0.962792158126831,-2.220294713973999,-1.2479631900787354,-0.3330276608467102
41,8,4,499,-1.95904541015625,-2.429658889770508,-1.7809522151947021,-1.0330183506011963,-2.2893028259277344,-1.277204990386963,-0.4026932120323181
41,8,5,500,-1.7234493494033813,-2.5078744888305664,-1.849900245666504,-1.1004130840301514,-2.3282532691955566,-1.3110493421554565,-0.4554026126861572
41,9,1,496,-0.879096269607544,-1.792788028717041,-1.2028121948242188,-0.4548027515411377,-1.274713397026062,-0.4942731261253357,0.31525230407714844
41,9,2,497,-1.2273341417312622,-1.8559434413909912,-1.269132137298584,-0.5177844166755676,-1.2992361783981323,-0.5153118968009949,0.20888566970825195
41,9,3,498,-1.0588264465332031,-1.9489266872406006,-1.3626723289489746,-0.6087912917137146,-1.1529133319854736,-0.4439699649810791,0.24826884269714355
41,9,4,499,-1.1872084140777588,-2.0448479652404785,-1.4555225372314453,-0.6995546817779541,-1.3347225189208984,-0.6133922934532166,0.1099352240562439
41,9,5,500,-0.7869553565979004,-2.1460161209106445,-1.5484850406646729,-0.7908787131309509,-1.4241104125976562,-0.6341145038604736,0.17649143934249878
41,10,1,496,-1.9662842750549316,-1.6104350090026855,-1.0927259922027588,-0.3556549549102783,-1.285839557647705,-0.41453927755355835,0.4336145520210266
41,10,2,497,-1.7661120891571045,-1.6413624286651611,-1.128000020980835,-0.38747239112854004,-1.2474238872528076,-0.3855479955673218,0.43394148349761963
41,10,3,498,-1.3823493719100952,-1.6956809759140015,-1.1838908195495605,-0.4402218461036682,-1.2912156581878662,-0.4260394275188446,0.3726600110530853
41,10,4,499,-0.9659784436225891,-1.7690095901489258,-1.2553150653839111,-0.5088956952095032,-1.490843653678894,-0.6299089789390564,0.24356180429458618
41,10,5,500,-0.9855853319168091,-1.846355676651001,-1.3259272575378418,-0.5773941874504089,-1.5973496437072754,-0.6663840413093567,0.037819862365722656
41,11,1,496,0.5093067288398743,-0.5902457237243652,-0.0989798903465271,0.6433442831039429,-0.6203067898750305,0.24090313911437988,1.0290499925613403
41,11,2,497,1.1339848041534424,-0.6449415683746338,-0.15782135725021362,0.587364137172699,-0.5948215126991272,0.3440280556678772,1.083789348602295
41,11,3,498,1.2079066038131714,-0.6999254822731018,-0.2133694291114807,0.5349344611167908,-0.4059380292892456,0.37097394466400146,1.1034960746765137
41,11,4,499,1.1851716041564941,-0.7386952638626099,-0.24875950813293457,0.5020338892936707,-0.37876754999160767,0.4082244634628296,1.2315438985824585
41,11,5,500,0.6115306615829468,-0.7972362041473389,-0.3003612756729126,0.4524763822555542,-0.4193999767303467,0.3813737630844116,1.21199369430542
41,12,1,496,0.4475647211074829,-0.40651172399520874,0.1551837921142578,0.871610164642334,-0.7375193238258362,0.19739903509616852,1.3682514429092407
41,12,2,497,0.370999813079834,-0.48183029890060425,0.07685750722885132,0.7960533499717712,-0.6828620433807373,0.15125881135463715,1.314287543296814
41,12,3,498,0.551715612411499,-0.57528156042099,-0.016238071024417877,0.7054402828216553,-0.7590727210044861,0.07911761850118637,1.2572919130325317
41,12,4,499,0.5125595927238464,-0.6135081052780151,-0.050205156207084656,0.6738336682319641,-0.8604210019111633,0.11976587027311325,1.2804796695709229
41,12,5,500,0.2704806923866272,-0.6396202445030212,-0.06819744408130646,0.6578935980796814,-0.8179422616958618,0.08920583128929138,1.2643015384674072
41,13,1,496,0.4268757104873657,-0.5301723480224609,0.07307998836040497,0.749922513961792,-0.7599372267723083,-0.0527694970369339,0.7596542835235596
41,13,2,497,0.31335681676864624,-0.5220234990119934,0.07836443930864334,0.7584502696990967,-0.879401683807373,-0.16798612475395203,0.6412527561187744
41,13,3,498,0.3680785894393921,-0.5294191837310791,0.07169520854949951,0.7546043395996094,-0.8444443345069885,-0.09980083256959915,0.6675741672515869
41,13,4,499,0.044160597026348114,-0.5473855137825012,0.05866692215204239,0.7438487410545349,-0.6868055462837219,-0.010045008733868599,0.718220055103302
41,13,5,500,0.005186699330806732,-0.5952971577644348,0.019770130515098572,0.7062378525733948,-0.6379842162132263,0.12612496316432953,0.8583635091781616
41,14,1,496,-1.0902222394943237,-1.537811279296875,-0.9593814015388489,-0.3021746873855591,-2.000500202178955,-0.8616199493408203,0.31554341316223145
41,14,2,497,-1.203801155090332,-1.6487261056900024,-1.073272943496704,-0.412409245967865,-1.821955919265747,-0.7565524578094482,0.4101860523223877
41,14,3,498,-0.4751453995704651,-1.7798796892166138,-1.2044572830200195,-0.5402818322181702,-1.7988481521606445,-0.7263059020042419,0.43202775716781616
41,14,4,499,-0.5605664253234863,-1.884657859802246,-1.306009292602539,-0.639026403427124,-1.757922887802124,-0.6698641180992126,0.4968152642250061
41,14,5,500,-0.34483930468559265,-1.9657918214797974,-1.3807709217071533,-0.7115297317504883,-1.8391517400741577,-0.7060176134109497,0.46537578105926514
41,15,1,496,0.37692970037460327,-0.3521402180194855,0.263159841299057,0.9518008232116699,-0.7308038473129272,0.2414098083972931,1.2838741540908813
41,15,2,497,0.8658748269081116,-0.4654673933982849,0.1482752561569214,0.8410065770149231,-0.5740973949432373,0.37245795130729675,1.3715229034423828
41,15,3,498,0.9942925572395325,-0.5488175749778748,0.06565175205469131,0.7618728876113892,-0.5655530691146851,0.39374205470085144,1.426196813583374
41,15,4,499,0.45602360367774963,-0.6167594194412231,0.0024092495441436768,0.700546383857727,-0.5296680927276611,0.3965110182762146,1.367567777633667
41,15,5,500,0.7434216737747192,-0.6715177297592163,-0.04379516839981079,0.6552296280860901,-0.5084798336029053,0.41333821415901184,1.5178195238113403
41,16,1,496,0.4581567049026489,-0.5117603540420532,0.09655487537384033,0.8011443614959717,-0.6206532120704651,0.10523372143507004,0.9380331039428711
41,16,2,497,0.8772748708724976,-0.6818929314613342,-0.07511132955551147,0.6329066157341003,-0.3146796226501465,0.40731281042099,1.2390012741088867
41,16,3,498,0.09221360087394714,-0.7884280681610107,-0.18052715063095093,0.5303581953048706,-0.028884291648864746,0.6891587376594543,1.5918506383895874
41,16,4,499,-0.09569640457630157,-0.8739136457443237,-0.26115867495536804,0.45104262232780457,0.2537378668785095,0.8895125985145569,1.6589248180389404
41,16,5,500,-0.3612203001976013,-0.9927143454551697,-0.371426522731781,0.34144771099090576,0.1784573793411255,0.8156996369361877,1.6390256881713867
41,17,1,496,0.6458536982536316,-0.630642294883728,-0.02461991459131241,0.731172502040863,-0.7666175961494446,0.12471413612365723,1.0504523515701294
41,17,2,497,0.4658878445625305,-0.6412562727928162,-0.037159428000450134,0.7207297682762146,-0.737725555896759,0.1522483229637146,1.0144360065460205
41,17,3,498,0.03824460133910179,-0.7390301823616028,-0.1336403638124466,0.6260967254638672,-0.5175256729125977,0.28262877464294434,1.1658803224563599
41,17,4,499,-0.1723293960094452,-0.8312110900878906,-0.22091510891914368,0.5400636196136475,-0.5786554217338562,0.3926154375076294,1.1728272438049316
41,17,5,500,0.030932694673538208,-0.9377182722091675,-0.3190908133983612,0.44242939352989197,-0.4394795298576355,0.3861955404281616,1.2188606262207031
41,18,1,496,-0.3482202887535095,-0.8156905174255371,-0.1740359663963318,0.5773547291755676,-0.678733229637146,0.25252893567085266,1.3046637773513794
41,18,2,497,0.21363283693790436,-0.8158832788467407,-0.17629918456077576,0.5765789747238159,-0.5543044209480286,0.354455828666687,1.4313470125198364
41,18,3,498,0.2615526020526886,-0.7620490193367004,-0.12126155197620392,0.6328766345977783,-0.4865475594997406,0.3477291166782379,1.4471116065979004
41,18,4,499,-0.14390040934085846,-0.7277190089225769,-0.08209330588579178,0.6731528639793396,-0.42823660373687744,0.48987334966659546,1.4940249919891357
41,18,5,500,0.49481669068336487,-0.7264459729194641,-0.07215790450572968,0.6839801073074341,-0.39670366048812866,0.5125374794006348,1.5552023649215698
41,19,1,496,-0.4195302724838257,-1.3366858959197998,-0.7168327569961548,0.020837485790252686,-1.1732958555221558,-0.19330042600631714,0.7575891017913818
41,19,2,497,-0.7141981720924377,-1.38606595993042,-0.7686752080917358,-0.029212355613708496,-1.233722448348999,-0.36396968364715576,0.6387040615081787
41,19,3,498,-0.6438934206962585,-1.3738694190979004,-0.7556098699569702,-0.014859557151794434,-1.2718473672866821,-0.30634164810180664,0.5451480150222778
41,19,4,499,-0.7763224244117737,-1.3417649269104004,-0.718693196773529,0.02314525842666626,-1.3812837600708008,-0.4906693696975708,0.48430973291397095
41,19,5,500,-0.4491312801837921,-1.298479676246643,-0.6666333079338074,0.0761292576789856,-1.3671612739562988,-0.49789899587631226,0.5491940379142761
41,20,1,496,0.5568687319755554,-0.46330979466438293,0.04197278618812561,0.7619880437850952,-0.331557035446167,0.5089308619499207,1.2883007526397705
41,20,2,497,0.26640182733535767,-0.4794282019138336,0.021353334188461304,0.744897723197937,-0.35974934697151184,0.4626913368701935,1.1906999349594116
41,20,3,498,0.6440696120262146,-0.5096254944801331,-0.0102662593126297,0.7161648273468018,-0.360176146030426,0.3849560022354126,1.064032793045044
41,20,4,499,0.4341796040534973,-0.5234463810920715,-0.022072143852710724,0.7067164778709412,-0.5113235116004944,0.2859225869178772,0.9873335361480713
41,20,5,500,0.019214697182178497,-0.5562232732772827,-0.048819541931152344,0.6818912029266357,-0.6369938850402832,0.21744129061698914,0.8623949289321899
41,21,1,496,-0.5623652935028076,-0.918510377407074,-0.43877270817756653,0.29734328389167786,-1.1641552448272705,-0.21327020227909088,0.695199191570282
41,21,2,497,-0.01810915768146515,-0.9567546248435974,-0.48109135031700134,0.257175475358963,-1.0851491689682007,-0.2592841684818268,0.5805803537368774
41,21,3,498,-0.076870396733284,-0.9449628591537476,-0.4705073833465576,0.2702103853225708,-1.083876371383667,-0.25550180673599243,0.6237555146217346
41,21,4,499,-0.4726123809814453,-0.9273289442062378,-0.450752317905426,0.29198652505874634,-1.1353423595428467,-0.3127954602241516,0.565523087978363
41,21,5,500,-0.8135873079299927,-0.9141689538955688,-0.43195945024490356,0.3125484585762024,-1.1764494180679321,-0.3351890444755554,0.6072997450828552
41,22,1,496,-1.122042179107666,-1.3795948028564453,-0.8713335394859314,-0.15077918767929077,-1.0564429759979248,-0.3973977267742157,0.41414085030555725
41,22,2,497,-0.8793201446533203,-1.3598699569702148,-0.8556910157203674,-0.13287454843521118,-1.190626621246338,-0.4632543921470642,0.31376057863235474
41,22,3,498,-0.2572264075279236,-1.3493708372116089,-0.8465901017189026,-0.12144261598587036,-1.1449463367462158,-0.5789364576339722,0.26694655418395996
41,22,4,499,-0.5168384313583374,-1.345226526260376,-0.840226948261261,-0.11297231912612915,-1.2159541845321655,-0.5871759653091431,0.2978251576423645
41,22,5,500,-0.4059012830257416,-1.3434128761291504,-0.8324924111366272,-0.10325950384140015,-1.178928256034851,-0.5523634552955627,0.4278181791305542
41,23,1,496,-0.28438329696655273,-1.1035833358764648,-0.5323687195777893,0.0953478217124939,-1.2999836206436157,-0.4203103482723236,0.4132033884525299
41,23,2,497,0.4461328387260437,-1.0834842920303345,-0.5152080059051514,0.11540037393569946,-1.4034781455993652,-0.5162984132766724,0.3214951157569885
41,23,3,498,0.3229445815086365,-1.0659987926483154,-0.497676283121109,0.13544955849647522,-1.4507100582122803,-0.5856993198394775,0.23350971937179565
41,23,4,499,0.34593459963798523,-1.067007064819336,-0.49535098671913147,0.13975778222084045,-1.4580416679382324,-0.5588054060935974,0.3395159840583801
41,23,5,500,0.2846056818962097,-1.0651280879974365,-0.4869590997695923,0.14944463968276978,-1.5234434604644775,-0.5969575643539429,0.26368004083633423
41,24,1,496,-1.4106552600860596,-2.131993532180786,-1.511376142501831,-0.9109004139900208,-2.296271324157715,-1.4780529737472534,-0.697643518447876
41,24,2,497,-1.4081060886383057,-2.2028462886810303,-1.5842416286468506,-0.9804779887199402,-2.1004140377044678,-1.3192071914672852,-0.45601338148117065
41,24,3,498,-1.4680674076080322,-2.277514934539795,-1.6577379703521729,-1.0510156154632568,-1.7723393440246582,-0.967421293258667,-0.2651183009147644
41,24,4,499,-1.4708232879638672,-2.3443121910095215,-1.7200260162353516,-1.1108510494232178,-1.6133781671524048,-0.771478533744812,0.07755386829376221
41,24,5,500,-0.7148952484130859,-2.4282426834106445,-1.796074390411377,-1.1854366064071655,-1.4203274250030518,-0.5592315793037415,0.22211116552352905
41,25,1,496,-2.2517261505126953,-2.9758036136627197,-2.3499722480773926,-1.782895565032959,-2.4562735557556152,-1.936989665031433,-0.9525660276412964
41,25,2,497,-1.6119121313095093,-3.0106120109558105,-2.3859424591064453,-1.8136346340179443,-2.423137664794922,-1.909846305847168,-0.8811240196228027
41,25,3,498,-1.8752413988113403,-3.0779569149017334,-2.4515106678009033,-1.875046968460083,-2.360053062438965,-1.6664484739303589,-0.7596732974052429
41,25,4,499,-2.429882287979126,-3.132267475128174,-2.5008068084716797,-1.9222685098648071,-2.265864133834839,-1.6743502616882324,-0.7195022106170654
41,25,5,500,-1.8726112842559814,-3.2076613903045654,-2.5681283473968506,-1.989307165145874,-2.307424783706665,-1.6604946851730347,-0.7254451513290405
41,26,1,496,1.3544437885284424,-0.617644727230072,-0.051103830337524414,0.665069043636322,-1.3740262985229492,-0.38867107033729553,0.34000787138938904
41,26,2,497,1.1196318864822388,-0.7417484521865845,-0.17881402373313904,0.5406637191772461,-1.2077701091766357,-0.21370963752269745,0.4834686517715454
41,26,3,498,0.9189456105232239,-0.8593572378158569,-0.29729965329170227,0.42512741684913635,-0.9513521194458008,-0.09428736567497253,0.5549314022064209
41,26,4,499,0.5929166078567505,-0.9416127800941467,-0.37668752670288086,0.3479226231575012,-0.7405003309249878,0.055991824716329575,0.8288449048995972
41,26,5,500,0.9380687475204468,-0.9975762367248535,-0.4261472821235657,0.29914164543151855,-0.7717784643173218,0.016211936250329018,0.939350962638855
41,27,1,496,1.9304198026657104,0.3430635333061218,0.8910549283027649,1.653146505355835,-0.6373646259307861,0.16549523174762726,1.1414250135421753
41,27,2,497,1.2813758850097656,0.34411489963531494,0.8882359266281128,1.6511726379394531,-0.6090096831321716,0.14284652471542358,1.0743896961212158
41,27,3,498,1.5780545473098755,0.34786587953567505,0.891387939453125,1.6546796560287476,-0.49611422419548035,0.28826281428337097,1.1338436603546143
41,27,4,499,0.7839096188545227,0.31643420457839966,0.8629270195960999,1.6264551877975464,-0.595818281173706,0.2366228699684143,1.1581029891967773
41,27,5,500,1.0097336769104004,0.2636176347732544,0.8167662024497986,1.5804283618927002,-0.589785099029541,0.28959307074546814,1.119380235671997
41,28,1,496,2.0422568321228027,1.5146262645721436,2.1183760166168213,2.8766732215881348,0.5713462829589844,1.4738099575042725,2.4561877250671387
41,28,2,497,1.9178928136825562,1.4194045066833496,2.0213277339935303,2.7813467979431152,0.7052083015441895,1.7452763319015503,2.600480556488037
41,28,3,498,1.6457725763320923,1.2952275276184082,1.8980896472930908,2.6595094203948975,0.7667664885520935,1.6947427988052368,2.558061361312866
41,28,4,499,0.8761786222457886,1.2040350437164307,1.8116326332092285,2.573812961578369,0.8591533303260803,1.7502593994140625,2.5960421562194824
41,28,5,500,1.5176646709442139,1.1820659637451172,1.7980177402496338,2.5606911182403564,0.9667092561721802,1.748218059539795,2.7292325496673584
41,29,1,496,-1.2351702451705933,-2.307217597961426,-1.6831555366516113,-0.9499688744544983,-1.9882657527923584,-1.1805745363235474,-0.2393254041671753
41,29,2,497,-2.0214133262634277,-2.3039519786834717,-1.6817469596862793,-0.9470770955085754,-2.1896305084228516,-1.4663145542144775,-0.47064584493637085
41,29,3,498,-1.3653804063796997,-2.316145658493042,-1.6928257942199707,-0.9567235708236694,-2.048638343811035,-1.2629663944244385,-0.3586844205856323
41,29,4,499,-1.9574432373046875,-2.3203201293945312,-1.6923184394836426,-0.9551914930343628,-1.9376312494277954,-1.2509621381759644,-0.274100124835968
41,29,5,500,-1.5067332983016968,-2.333458423614502,-1.6970674991607666,-0.9590558409690857,-2.0567033290863037,-1.265014410018921,-0.18443799018859863
41,30,1,496,-1.1576921939849854,-1.6488173007965088,-1.1033968925476074,-0.4128313660621643,-2.497814655303955,-1.606026291847229,-0.609569787979126
41,30,2,497,-1.1339231729507446,-1.7231502532958984,-1.1809954643249512,-0.4864388704299927,-2.2858376502990723,-1.4767054319381714,-0.4818706512451172
41,30,3,498,-1.3975473642349243,-1.782231092453003,-1.240309476852417,-0.5421572327613831,-2.091820240020752,-1.2412301301956177,-0.3401654362678528
41,30,4,499,-1.340017318725586,-1.8171398639678955,-1.2716076374053955,-0.5706188082695007,-1.9114818572998047,-1.0460511445999146,-0.1660071611404419
41,30,5,500,-1.300856351852417,-1.8479981422424316,-1.2948579788208008,-0.5914282202720642,-1.8055107593536377,-0.8531537055969238,-0.04404282569885254
41,31,1,496,1.5531117916107178,-0.24752193689346313,0.2656363844871521,1.0008862018585205,-0.677259624004364,0.18875133991241455,1.0359944105148315
41,31,2,497,0.4968988299369812,-0.3200036287307739,0.1885659545660019,0.9260277152061462,-0.833163321018219,0.034187719225883484,0.9509100914001465
41,31,3,498,0.3469095826148987,-0.4160345196723938,0.09095287322998047,0.8306354880332947,-0.7486847639083862,0.0731557235121727,0.9658846259117126
41,31,4,499,0.5594565868377686,-0.4418257474899292,0.06739495694637299,0.8092436790466309,-0.5250075459480286,0.16547173261642456,1.0598952770233154
41,31,5,500,0.16648370027542114,-0.45382118225097656,0.06142592430114746,0.805311381816864,-0.46958059072494507,0.286807119846344,1.2025799751281738
41,32,1,496,-0.0013642720878124237,-0.8560191988945007,-0.33913981914520264,0.38907021284103394,-1.4960291385650635,-0.557030200958252,0.4789087772369385
41,32,2,497,0.4521218538284302,-0.7984966039657593,-0.28548067808151245,0.4454348683357239,-1.401818037033081,-0.5446970462799072,0.5100148916244507
41,32,3,498,0.23407460749149323,-0.7996190786361694,-0.28760313987731934,0.44593608379364014,-1.1980922222137451,-0.3583132326602936,0.6712486743927002
41,32,4,499,0.7012866139411926,-0.802057147026062,-0.2878892421722412,0.4480752944946289,-1.162492036819458,-0.3358583152294159,0.626534104347229
41,32,5,500,1.1851747035980225,-0.803744912147522,-0.28379732370376587,0.45447784662246704,-1.0939676761627197,-0.18411074578762054,0.7402163743972778
41,33,1,496,-0.13107527792453766,-0.7995150089263916,-0.2109839767217636,0.4071316123008728,-1.627190351486206,-0.556041419506073,0.3211759924888611
41,33,2,497,-0.025883160531520844,-0.8427519798278809,-0.257235586643219,0.3646225929260254,-1.5678038597106934,-0.5474746823310852,0.415665864944458
41,33,3,498,0.5052915811538696,-0.8654175996780396,-0.27984490990638733,0.34469130635261536,-1.4685945510864258,-0.4512158930301666,0.49256888031959534
41,33,4,499,-0.22920340299606323,-0.9120412468910217,-0.3229379653930664,0.30403822660446167,-1.4497607946395874,-0.37909185886383057,0.5070656538009644
41,33,5,500,-0.6143852472305298,-0.9751266241073608,-0.3790333867073059,0.24974441528320312,-1.417396068572998,-0.34586796164512634,0.5010668039321899
41,34,1,496,-0.9950652718544006,-2.025543451309204,-1.4206242561340332,-0.8165228366851807,-1.4467852115631104,-0.6569063663482666,0.2020730972290039
41,34,2,497,-0.018255159258842468,-2.1147377490997314,-1.512793779373169,-0.903295636177063,-1.1605796813964844,-0.4801653027534485,0.42454153299331665
41,34,3,498,-0.027823403477668762,-2.2456955909729004,-1.6433649063110352,-1.029711365699768,-1.159797191619873,-0.36957329511642456,0.48909521102905273
41,34,4,499,0.09475159645080566,-2.391293525695801,-1.7841887474060059,-1.1679491996765137,-1.2407307624816895,-0.556668758392334,0.44937121868133545
41,34,5,500,-0.0022653043270111084,-2.506836175918579,-1.890636920928955,-1.2735695838928223,-1.3878591060638428,-0.5755320191383362,0.35156571865081787
41,35,1,496,-1.1108752489089966,-2.232020378112793,-1.641028642654419,-1.0175564289093018,-1.8353683948516846,-1.177169680595398,-0.17154669761657715
41,35,2,497,-0.9500551223754883,-2.2933528423309326,-1.7056598663330078,-1.0765188932418823,-1.8179972171783447,-0.991381824016571,-0.06576824188232422
41,35,3,498,-0.8779544234275818,-2.3640739917755127,-1.7760565280914307,-1.1431567668914795,-1.5708894729614258,-0.8578593134880066,0.14987832307815552
41,35,4,499,-1.2064495086669922,-2.417435646057129,-1.8248672485351562,-1.1900163888931274,-1.5741891860961914,-0.7991159558296204,0.15891718864440918
41,35,5,500,-0.5396592617034912,-2.457796096801758,-1.8564496040344238,-1.221617579460144,-1.3431591987609863,-0.5702937245368958,0.3662504553794861
41,36,1,496,0.46140074729919434,-0.1832694113254547,0.3130643367767334,1.068835735321045,-0.1907423436641693,0.48132529854774475,1.2675213813781738
41,36,2,497,0.5749948620796204,-0.25985726714134216,0.2324393391609192,0.990734875202179,-0.02639240026473999,0.5923298597335815,1.3908956050872803
41,36,3,498,0.7856705784797668,-0.32987886667251587,0.16158220171928406,0.9216779470443726,0.06987935304641724,0.6025698184967041,1.4362961053848267
41,36,4,499,0.7930375933647156,-0.42005959153175354,0.07418354600667953,0.8355324268341064,-0.04074108600616455,0.6483061909675598,1.4850332736968994
41,36,5,500,0.8057336807250977,-0.5365268588066101,-0.03601217269897461,0.726099967956543,0.02154719829559326,0.706572413444519,1.5455676317214966
41,37,1,496,1.2472918033599854,0.3017176389694214,0.7868821024894714,1.5516393184661865,-0.47669458389282227,0.577925443649292,1.5309722423553467
